accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.857203732726671
0.5,1,0.07681137917840276,1.9053180887866261
0.5,300,0.0159622328467422,1.5474961398085125
0.5,600,0.019414205969494377,1.5379177159743842
0.515625,900,0.017367567445650173,1.0959349433953354
0.5,1200,0.021394993009370217,1.5054090318690967
0.5,1500,0.02111264305803661,1.4905824353296684
0.5,1800,0.018884015164698075,1.113040853755079
0.4296875,2100,0.013057709942776285,1.0272616447392817
0.484375,2400,0.013971135275139115,1.1010671578033129
0.5,2700,0.017950124355827265,1.0509061875738859
0.46875,3000,0.015974372431406553,1.0659591159094626
