accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8251746810466931
0.5,1,1.0573727062876193,1.8046437088847145
0.515625,150,0.44833640778413153,1.3677263602275196
0.5078125,300,0.10370482201942918,1.0784073445618403
0.5078125,450,0.039143792911474476,1.0942476228066678
0.453125,600,0.014833835916483039,1.1669843793818595
0.515625,750,0.05597706216421501,1.087885198068118
0.5390625,900,0.030898072021362775,1.099134074658954
0.484375,1050,0.048397251523100586,1.0822902002677344
0.46875,1200,0.015178797617708528,1.2010934658175456
0.453125,1350,0.3363982910307071,1.275114157520392
0.578125,1500,0.04761015368239768,1.0520437384812664
