config_id,sample_idx,stepsize,beta,phase,steps,sweeps,free_loss,plus_loss,minus_loss,plus_loss_delta,minus_loss_delta,plus_target_dot,minus_target_dot,plusminus_target_dot,plus_target_cos,minus_target_cos,plusminus_target_cos,plus_output_rms,minus_output_rms,plusminus_output_rms,plus_hidden_rms,minus_hidden_rms,plusminus_hidden_rms
1,5,0.05,0.1,nudged,3200,20.0,19.069437,17.005016,23.17437,-2.0644207,4.104933,1.1347293,-1.8872402,3.0219693,0.57386255,-0.7518027,0.8320687,0.07159545,0.09089173,0.13150188,0.04218323,0.038523905,0.032481592
1,5,0.05,0.1,nudged,8000,50.0,19.069437,14.417123,28.402052,-4.652314,9.332615,2.8499207,-3.826242,6.6761622,0.63764787,-0.6759772,0.8733873,0.16182773,0.20494696,0.27677134,0.078454524,0.07102566,0.056503497
1,5,0.05,0.1,nudged,16000,100.0,19.069437,11.654692,32.462215,-7.4147453,13.392778,5.006644,-4.806267,9.81291,0.7112343,-0.5660815,0.83890265,0.25487962,0.3074185,0.42353308,0.117374875,0.116081275,0.07162587
1,5,0.05,0.1,nudged,32000,200.0,19.069437,9.228897,37.92224,-9.84054,18.852804,7.8479805,-5.565198,13.413178,0.742694,-0.4586013,0.79269314,0.38260362,0.4393862,0.6126715,0.16172741,0.16222449,0.101106204
1,5,0.05,0.1,nudged,48000,300.0,19.069437,8.818912,39.598316,-10.250525,20.52888,9.611028,-5.631853,15.24288,0.7347975,-0.42369738,0.7914575,0.4735908,0.4812787,0.6973335,0.19545354,0.19988781,0.1313444
1,6,0.05,0.1,nudged,3200,20.0,22.327845,20.10071,24.465992,-2.2271347,2.1381474,1.2012984,-0.9490688,2.150367,0.6069267,-0.4099762,0.7063074,0.06623098,0.077461444,0.101874486,0.04115375,0.04252626,0.038364798
1,6,0.05,0.1,nudged,8000,50.0,22.327845,18.314583,27.164955,-4.013262,4.8371105,2.373212,-1.8342854,4.2074976,0.5865608,-0.35910526,0.67451316,0.13538486,0.17091957,0.20872767,0.084331915,0.088658884,0.06549209
1,6,0.05,0.1,nudged,16000,100.0,22.327845,15.779415,29.987558,-6.5484295,7.6597137,4.253381,-2.3417776,6.595158,0.64323205,-0.28727263,0.69106466,0.22126524,0.27277085,0.31933987,0.13198225,0.13981342,0.09026207
1,6,0.05,0.1,nudged,32000,200.0,22.327845,13.310628,33.055435,-9.017217,10.727591,6.7524986,-2.6233082,9.375807,0.67456716,-0.23713575,0.68250394,0.33495456,0.370168,0.45967418,0.19328344,0.19858973,0.11546611
1,6,0.05,0.1,nudged,48000,300.0,22.327845,13.392204,35.314747,-8.93564,12.986902,7.959919,-2.5947807,10.5547,0.6374219,-0.19665457,0.64292693,0.4178576,0.4415127,0.5493269,0.22572277,0.22838582,0.13287301
1,7,0.05,0.1,nudged,3200,20.0,20.326832,17.273754,22.630074,-3.0530777,2.3032417,1.6659158,-1.0501953,2.7161112,0.69985473,-0.517187,0.77613896,0.08347959,0.07121273,0.12272788,0.048924353,0.042829357,0.04762867
1,7,0.05,0.1,nudged,8000,50.0,20.326832,14.465332,25.03653,-5.8615,4.7096977,3.471793,-1.8376533,5.309446,0.7402663,-0.4007617,0.7738227,0.16447541,0.1608098,0.24062617,0.08603722,0.084362164,0.058580864
1,7,0.05,0.1,nudged,16000,100.0,20.326832,12.967799,28.979925,-7.3590326,8.653093,5.1669827,-2.8187196,7.9857025,0.66445184,-0.36001983,0.7210577,0.27271476,0.2745748,0.38839915,0.1405295,0.13663338,0.067247055
1,7,0.05,0.1,nudged,32000,200.0,20.326832,10.022268,35.93372,-10.3045635,15.606888,8.685853,-3.8172219,12.503075,0.7246957,-0.29985884,0.7023052,0.4203315,0.44644266,0.6243471,0.20556863,0.20824836,0.09752678
1,7,0.05,0.1,nudged,48000,300.0,20.326832,9.281153,40.94261,-11.045679,20.61578,10.870851,-3.9175158,14.788367,0.7372546,-0.24305125,0.67980415,0.5171079,0.56525975,0.76290697,0.25682777,0.24989264,0.14639768
1,8,0.05,0.1,nudged,3200,20.0,22.029955,20.51498,24.488253,-1.5149746,2.4582977,0.8203169,-1.1128141,1.933131,0.49303174,-0.49152464,0.6483564,0.056049276,0.07626768,0.10044093,0.035259288,0.038890276,0.03353657
1,8,0.05,0.1,nudged,8000,50.0,22.029955,17.563951,27.681734,-4.4660034,5.651779,2.6019943,-2.3395622,4.9415565,0.6453205,-0.5054149,0.718015,0.13582951,0.15593721,0.23184271,0.07529864,0.07269799,0.056387547
1,8,0.05,0.1,nudged,16000,100.0,22.029955,14.05569,33.522266,-7.974265,11.4923115,5.063227,-3.9266522,8.98988,0.73532665,-0.438555,0.7148324,0.23195852,0.30162102,0.42365545,0.11468565,0.11615558,0.06337113
1,8,0.05,0.1,nudged,32000,200.0,22.029955,11.468392,39.245525,-10.561563,17.21557,7.645028,-4.946483,12.591512,0.74905014,-0.3894547,0.7052943,0.34382024,0.4278611,0.6014101,0.19328645,0.19304109,0.09904776
1,8,0.05,0.1,nudged,48000,300.0,22.029955,10.642948,40.7334,-11.387007,18.703444,9.189865,-5.1074543,14.297319,0.7404216,-0.373492,0.71143794,0.4181126,0.4606662,0.6769877,0.25544307,0.24890289,0.12678091
1,9,0.05,0.1,nudged,3200,20.0,20.772102,18.372171,22.976336,-2.399931,2.2042332,1.2855337,-1.0158943,2.3014278,0.68181336,-0.5367601,0.7388598,0.06541055,0.06565958,0.108060054,0.03150924,0.03908061,0.04217403
1,9,0.05,0.1,nudged,8000,50.0,20.772102,15.312814,25.276833,-5.4592886,4.50473,3.1801035,-1.8470027,5.027106,0.7351178,-0.4500805,0.7280045,0.150077,0.14236629,0.23955968,0.056849368,0.062102925,0.054422963
1,9,0.05,0.1,nudged,16000,100.0,20.772102,12.458476,28.147484,-8.313626,7.3753815,5.489446,-2.4891717,7.978618,0.7377646,-0.35275796,0.72141874,0.2581312,0.24479797,0.38368082,0.10422071,0.096036986,0.07868836
1,9,0.05,0.1,nudged,32000,200.0,20.772102,9.722564,34.99706,-11.049539,14.2249565,8.5346155,-3.0232954,11.557912,0.76323175,-0.23195677,0.69135356,0.38793355,0.45217162,0.5799746,0.15446042,0.15855283,0.10696413
1,9,0.05,0.1,nudged,48000,300.0,20.772102,10.90994,37.351383,-9.862163,16.57928,9.320131,-2.9849577,12.30509,0.69021034,-0.20107278,0.6854162,0.46845767,0.5150088,0.6228167,0.21189895,0.21786056,0.10932352
1,10,0.05,0.1,nudged,3200,20.0,25.0713,22.399864,27.066055,-2.6714363,1.9947548,1.4340556,-0.8830064,2.3170621,0.645812,-0.3687284,0.71722335,0.070119925,0.07562038,0.10201519,0.036497977,0.041716028,0.043798115
1,10,0.05,0.1,nudged,8000,50.0,25.0713,18.60513,30.023418,-6.4661713,4.952118,3.7791934,-1.9337782,5.712972,0.72220004,-0.37084442,0.7355857,0.16524303,0.16466317,0.24525079,0.06517424,0.07064264,0.05112469
1,10,0.05,0.1,nudged,16000,100.0,25.0713,15.7050085,33.78363,-9.366292,8.71233,6.030757,-2.7718174,8.802574,0.73364574,-0.3109829,0.72655874,0.25957745,0.28145546,0.3825785,0.11715478,0.12068599,0.049381126
1,10,0.05,0.1,nudged,32000,200.0,25.0713,12.865707,38.483208,-12.205593,13.411907,9.121075,-3.1943917,12.315466,0.741418,-0.2407325,0.69785154,0.38847625,0.41902024,0.55727476,0.1863947,0.17466138,0.0807906
1,10,0.05,0.1,nudged,48000,300.0,25.0713,12.007043,41.01393,-13.064258,15.942631,11.002333,-3.4190857,14.421419,0.7348821,-0.22630522,0.68748593,0.47276863,0.47708637,0.6624083,0.24864848,0.22681522,0.11419195
1,11,0.05,0.1,nudged,3200,20.0,20.764915,19.277542,23.947847,-1.4873734,3.182932,0.8041016,-1.4176841,2.2217855,0.5076468,-0.52771497,0.6788274,0.054960944,0.093214825,0.11356583,0.040903088,0.03870171,0.039955813
1,11,0.05,0.1,nudged,8000,50.0,20.764915,17.43579,27.822723,-3.3291264,7.057808,1.9489805,-2.8574603,4.806441,0.56708765,-0.5411226,0.720831,0.11925105,0.18322697,0.23136364,0.07259737,0.07790766,0.05710417
1,11,0.05,0.1,nudged,16000,100.0,20.764915,14.993205,31.53721,-5.7717104,10.772295,3.7563074,-3.8910594,7.6473665,0.62475365,-0.4938038,0.70842767,0.20862061,0.2734125,0.3745599,0.11752487,0.12491315,0.07477449
1,11,0.05,0.1,nudged,32000,200.0,20.764915,12.169231,37.250225,-8.595684,16.48531,6.8916836,-4.4554305,11.347115,0.6640084,-0.3552623,0.6589175,0.3601278,0.43515646,0.5975295,0.20766564,0.20245339,0.11171894
1,11,0.05,0.1,nudged,48000,300.0,20.764915,9.647158,39.524704,-11.117758,18.759789,9.729191,-4.611215,14.340405,0.7392859,-0.3276698,0.693907,0.45663506,0.4882968,0.7170758,0.25077567,0.2368716,0.1412112
1,12,0.05,0.1,nudged,3200,20.0,21.282558,19.539282,23.120068,-1.7432766,1.8375092,0.9444716,-0.8126673,1.757139,0.5364064,-0.3824331,0.59444743,0.060346637,0.072830856,0.101309635,0.03519901,0.046590794,0.03455715
1,12,0.05,0.1,nudged,8000,50.0,21.282558,16.520464,25.929802,-4.7620945,4.6472435,2.6981034,-1.8017615,4.4998646,0.7344513,-0.3822903,0.7069868,0.1259081,0.16153331,0.21814549,0.0658486,0.08255806,0.047155734
1,12,0.05,0.1,nudged,16000,100.0,21.282558,13.4019575,30.101074,-7.880601,8.818516,4.9610577,-2.7978876,7.758945,0.75263786,-0.3378359,0.7300857,0.22591564,0.28384584,0.3642394,0.11677241,0.14961542,0.0686183
1,12,0.05,0.1,nudged,32000,200.0,21.282558,11.063372,35.766834,-10.219187,14.484276,7.6224484,-3.782085,11.404533,0.7370278,-0.3116471,0.70221454,0.35446122,0.41593578,0.55662894,0.19246918,0.22895654,0.11709485
1,12,0.05,0.1,nudged,48000,300.0,21.282558,11.087744,37.898006,-10.194815,16.615448,8.626067,-3.91948,12.545547,0.70385146,-0.28678486,0.68986523,0.42003927,0.46841452,0.62328035,0.23890346,0.28286904,0.13829902
1,13,0.05,0.1,nudged,3200,20.0,19.412724,17.508873,22.974272,-1.9038506,3.5615482,1.0254109,-1.6370966,2.6625075,0.6070702,-0.6931415,0.766149,0.06061579,0.08475771,0.124710895,0.036149047,0.037081584,0.037327442
1,13,0.05,0.1,nudged,8000,50.0,19.412724,15.497415,27.39338,-3.915309,7.9806557,2.2175055,-3.2522104,5.4697165,0.69814223,-0.60751545,0.76231873,0.113984965,0.19210914,0.25748682,0.06418146,0.06391507,0.055946756
1,13,0.05,0.1,nudged,16000,100.0,19.412724,13.693444,31.848444,-5.7192793,12.43572,3.5953872,-4.4119825,8.00737,0.67270243,-0.5269038,0.73655546,0.19180037,0.30048946,0.39013165,0.11224681,0.109305784,0.06591102
1,13,0.05,0.1,nudged,32000,200.0,19.412724,11.882155,38.374046,-7.530568,18.961323,5.765908,-5.282529,11.048437,0.65422446,-0.4137667,0.6982286,0.31627703,0.45815572,0.5678452,0.1730814,0.17837669,0.087495446
1,13,0.05,0.1,nudged,48000,300.0,19.412724,11.597206,40.6994,-7.8155174,21.286678,6.7971935,-5.29891,12.096104,0.6417487,-0.36785594,0.6990526,0.38009435,0.5169345,0.6209583,0.2100795,0.21495317,0.09928145
1,14,0.05,0.1,nudged,3200,20.0,19.274956,18.20911,21.706781,-1.0658455,2.4318256,0.5928431,-1.0806745,1.6735176,0.39007095,-0.47329515,0.6126504,0.05473555,0.08223112,0.0983764,0.044365887,0.0457247,0.03541285
1,14,0.05,0.1,nudged,8000,50.0,19.274956,16.489338,24.872196,-2.7856178,5.5972404,1.6476998,-2.2651606,3.9128604,0.5256414,-0.4995017,0.72753984,0.11289167,0.16331849,0.19369164,0.09735856,0.09591722,0.050448798
1,14,0.05,0.1,nudged,16000,100.0,19.274956,14.347767,28.465918,-4.927189,9.190962,3.25506,-3.1728852,6.427945,0.5892931,-0.42845175,0.71020144,0.1989303,0.2667017,0.3259597,0.16761374,0.16126701,0.07408614
1,14,0.05,0.1,nudged,32000,200.0,19.274956,12.675668,32.769024,-6.599288,13.494068,5.8508143,-3.665257,9.516071,0.58997667,-0.33627313,0.6765072,0.35715342,0.3925415,0.50659233,0.27765983,0.2578007,0.109674595
1,14,0.05,0.1,nudged,48000,300.0,19.274956,13.237923,37.176838,-6.037033,17.901882,6.866727,-3.627423,10.49415,0.5637787,-0.2532137,0.6047239,0.4386463,0.51592237,0.6249762,0.3537756,0.33889455,0.1582859
1,15,0.05,0.1,nudged,3200,20.0,27.56781,25.056503,29.000683,-2.5113068,1.4328728,1.3171898,-0.65967345,1.9768634,0.71509415,-0.3728891,0.7028932,0.05546947,0.053274352,0.08469468,0.04436419,0.036684252,0.040717613
1,15,0.05,0.1,nudged,8000,50.0,27.56781,21.217623,30.82093,-6.3501873,3.2531204,3.544485,-1.3428947,4.8873796,0.78540516,-0.3395641,0.7416315,0.13590276,0.11909377,0.19845259,0.08898937,0.085682616,0.06456794
1,15,0.05,0.1,nudged,16000,100.0,27.56781,17.963882,33.45975,-9.603928,5.891941,5.81188,-1.893057,7.7049375,0.7788573,-0.24845679,0.7232181,0.2247127,0.22944662,0.32082537,0.13475624,0.13755764,0.06581437
1,15,0.05,0.1,nudged,32000,200.0,27.56781,14.830157,38.809647,-12.737653,11.241837,9.119529,-2.2580452,11.377574,0.7405159,-0.16582929,0.65697205,0.37085736,0.41005325,0.5215208,0.204009,0.20133369,0.07048754
1,15,0.05,0.1,nudged,48000,300.0,27.56781,12.827904,40.63916,-14.739906,13.07135,11.58625,-2.3433213,13.929571,0.7599082,-0.15412982,0.68184006,0.4591458,0.4578403,0.61521095,0.26091093,0.24990866,0.0896917
1,16,0.05,0.1,nudged,3200,20.0,20.183342,17.47774,22.454008,-2.7056026,2.2706661,1.4687687,-1.0468408,2.5156095,0.67885226,-0.55388266,0.7669934,0.0761468,0.06651756,0.11543169,0.04319555,0.03636448,0.03809368
1,16,0.05,0.1,nudged,8000,50.0,20.183342,14.814621,26.011047,-5.368721,5.8277054,3.1195982,-2.3885987,5.5081973,0.74425966,-0.51873666,0.7519059,0.14751889,0.16205771,0.25782168,0.08197224,0.08014916,0.06613258
1,16,0.05,0.1,nudged,16000,100.0,20.183342,11.691323,30.374199,-8.492019,10.190857,5.396142,-3.626129,9.022271,0.79195076,-0.47084376,0.7644842,0.23980524,0.27104405,0.41535628,0.14190294,0.13636295,0.07923113
1,16,0.05,0.1,nudged,32000,200.0,20.183342,9.749205,39.035248,-10.434137,18.851906,8.5036745,-5.314124,13.817799,0.7382805,-0.41247982,0.7420193,0.40537664,0.45342183,0.6553859,0.22557841,0.2132873,0.11526053
1,16,0.05,0.1,nudged,48000,300.0,20.183342,8.844791,42.700085,-11.338551,22.516743,10.836826,-5.787402,16.624228,0.750323,-0.38943958,0.754349,0.5083084,0.5230185,0.77560866,0.26281583,0.26230496,0.14271516
2,1,0.05,0.2,nudged,3200,20.0,22.4646,17.1276,26.331537,-5.337,3.8669376,2.9261832,-1.6872652,4.6134486,0.8599888,-0.50730616,0.81540954,0.11350875,0.11095166,0.18874288,0.034648538,0.034941696,0.03840292
2,1,0.05,0.2,nudged,8000,50.0,22.4646,12.466997,30.878798,-9.997602,8.414198,5.982315,-3.0440671,9.026382,0.8999416,-0.42110822,0.79033524,0.22175612,0.24114664,0.3809983,0.070545174,0.06454956,0.05463165
2,1,0.05,0.2,nudged,16000,100.0,22.4646,8.240326,36.18536,-14.224274,13.72076,9.5507965,-4.0372977,13.588095,0.91243,-0.35847953,0.79036725,0.3491891,0.37570506,0.57352227,0.10982722,0.11271504,0.06663993
2,1,0.05,0.2,nudged,32000,200.0,22.4646,5.002078,37.767887,-17.46252,15.3032875,13.515135,-4.13531,17.650446,0.9218625,-0.3290021,0.8268122,0.48907435,0.419305,0.7121467,0.1644229,0.1793502,0.086796775
2,1,0.05,0.2,nudged,48000,300.0,22.4646,5.3335385,38.41837,-17.131062,15.95377,14.219545,-4.1732354,18.39278,0.89216024,-0.31923327,0.81934047,0.53169614,0.4360993,0.7488651,0.21444374,0.23886816,0.11770401
2,2,0.05,0.2,nudged,3200,20.0,18.93436,14.128225,23.27206,-4.806135,4.3377,2.6728325,-1.8801428,4.5529757,0.8362534,-0.56861866,0.8282561,0.116139114,0.12014741,0.19974476,0.03275054,0.03572793,0.037836794
2,2,0.05,0.2,nudged,8000,50.0,18.93436,9.42398,26.832756,-9.510381,7.8983955,5.9062476,-3.0552104,8.961457,0.8945877,-0.5250916,0.85489833,0.23990175,0.21142228,0.38089812,0.06630873,0.077638395,0.063124366
2,2,0.05,0.2,nudged,16000,100.0,18.93436,6.4588375,30.25906,-12.475523,11.324699,8.705478,-3.7199237,12.425402,0.90054333,-0.43373206,0.8283933,0.35126323,0.31164286,0.5450276,0.12571569,0.12368289,0.07892671
2,2,0.05,0.2,nudged,32000,200.0,18.93436,4.308354,34.199245,-14.626007,15.264885,11.983412,-4.0863695,16.069782,0.90107864,-0.3526334,0.79895866,0.48323953,0.42107445,0.73085356,0.19775802,0.1994565,0.10969807
2,2,0.05,0.2,nudged,48000,300.0,18.93436,4.2053657,37.16452,-14.728994,18.23016,12.818119,-4.31275,17.130869,0.891952,-0.31980708,0.7618318,0.5221887,0.49001667,0.8170807,0.2494299,0.2466037,0.16008987
2,3,0.05,0.2,nudged,3200,20.0,22.398085,16.924095,26.775698,-5.4739895,4.377613,2.9934766,-1.9276208,4.9210973,0.8831358,-0.5635419,0.86628836,0.11324342,0.11427731,0.18978596,0.03821822,0.041193176,0.03890095
2,3,0.05,0.2,nudged,8000,50.0,22.398085,12.215315,31.982927,-10.18277,9.584843,6.1129193,-3.5981073,9.711026,0.90365374,-0.49192008,0.83270884,0.22600144,0.2443679,0.3896158,0.07886794,0.075147815,0.05500047
2,3,0.05,0.2,nudged,16000,100.0,22.398085,8.70525,38.034595,-13.692835,15.636511,9.212456,-4.784226,13.996681,0.89483744,-0.41037527,0.78124017,0.34395042,0.3894889,0.5985564,0.13129571,0.13363066,0.07781807
2,3,0.05,0.2,nudged,32000,200.0,22.398085,5.2609034,39.55257,-17.13718,17.154486,13.199611,-4.868895,18.068506,0.91643655,-0.3777634,0.82708406,0.48119745,0.43060112,0.72985595,0.19540596,0.21820652,0.13069277
2,3,0.05,0.2,nudged,48000,300.0,22.398085,5.5174403,40.896683,-16.880644,18.498598,13.866387,-4.752991,18.619377,0.88940674,-0.3349027,0.79816645,0.52086776,0.47414693,0.77935666,0.25572008,0.25685915,0.18748125
2,4,0.05,0.2,nudged,3200,20.0,18.56253,13.751901,24.019314,-4.81063,5.4567833,2.6456072,-2.4372528,5.08286,0.8857716,-0.7413399,0.8891386,0.109611236,0.12065202,0.20979258,0.045367356,0.040154286,0.03761519
2,4,0.05,0.2,nudged,8000,50.0,18.56253,9.133405,29.534418,-9.429126,10.971888,5.7466645,-4.2976685,10.044333,0.9283705,-0.64705473,0.870563,0.2271674,0.24374926,0.42342097,0.08723452,0.08339249,0.06439093
2,4,0.05,0.2,nudged,16000,100.0,18.56253,5.332907,34.036545,-13.229624,15.474014,9.343661,-5.2313485,14.575009,0.9283116,-0.5423997,0.8628638,0.3693812,0.35395303,0.61989486,0.13400131,0.12847152,0.09302382
2,4,0.05,0.2,nudged,32000,200.0,18.56253,3.4341335,39.40576,-15.128397,20.843231,12.98574,-5.6106544,18.596394,0.9153174,-0.4198209,0.83722186,0.5206506,0.49045694,0.8151539,0.21220961,0.19354165,0.13158049
2,4,0.05,0.2,nudged,48000,300.0,18.56253,3.1314883,42.06954,-15.431042,23.507008,14.382258,-5.647266,20.029524,0.9141909,-0.37507483,0.8119546,0.5773533,0.5525502,0.9052954,0.26086116,0.24774778,0.1849129
2,5,0.05,0.2,nudged,3200,20.0,26.189514,19.33036,31.396456,-6.8591537,5.2069416,3.7610438,-2.3560488,6.117093,0.90262794,-0.6544647,0.8657472,0.12873775,0.11122549,0.21830328,0.040764954,0.04260463,0.04887207
2,5,0.05,0.2,nudged,8000,50.0,26.189514,12.557874,34.819862,-13.63164,8.630348,8.38374,-3.504051,11.887792,0.92511785,-0.537586,0.86362284,0.27999294,0.20138577,0.42528823,0.076242164,0.07393978,0.06875384
2,5,0.05,0.2,nudged,16000,100.0,26.189514,7.667662,38.47952,-18.521852,12.290005,13.057604,-4.1866755,17.244278,0.9259402,-0.41337875,0.84060663,0.43569925,0.31291577,0.6338092,0.12807941,0.12103484,0.097894624
2,5,0.05,0.2,nudged,32000,200.0,26.189514,4.2665625,44.860275,-21.92295,18.670761,17.880283,-4.5254545,22.405739,0.9392475,-0.28511116,0.81329185,0.588167,0.49040428,0.85117555,0.1931107,0.21737702,0.12898679
2,5,0.05,0.2,nudged,48000,300.0,26.189514,3.7327733,45.579185,-22.456741,19.389671,19.675474,-4.3790455,24.05452,0.93538976,-0.26243204,0.81431377,0.6498886,0.5155477,0.9126646,0.24849337,0.2714347,0.18198588
2,6,0.05,0.2,nudged,3200,20.0,26.725197,20.380354,30.564306,-6.344843,3.8391094,3.4540882,-1.7260953,5.1801834,0.8902052,-0.53677785,0.84181213,0.11867324,0.09835121,0.1882086,0.04289699,0.0349569,0.03012627
2,6,0.05,0.2,nudged,8000,50.0,26.725197,15.084117,34.50748,-11.64108,7.782284,6.9742174,-3.0105512,9.984768,0.88813305,-0.43881738,0.81300086,0.24017455,0.209832,0.37562674,0.08827569,0.07604208,0.050218184
2,6,0.05,0.2,nudged,16000,100.0,26.725197,10.251346,37.8796,-16.47385,11.154404,11.080992,-3.6512127,14.732205,0.8987387,-0.3598612,0.8086395,0.37709844,0.31032133,0.5572144,0.13764441,0.1280082,0.066653006
2,6,0.05,0.2,nudged,32000,200.0,26.725197,6.3934584,44.573544,-20.331738,17.848347,15.651513,-4.476217,20.127731,0.9140439,-0.29030558,0.7844066,0.52371955,0.47159076,0.7848075,0.22177173,0.22020586,0.116983645
2,6,0.05,0.2,nudged,48000,300.0,26.725197,5.5996375,44.88452,-21.125559,18.159325,17.350199,-4.500243,21.850441,0.9109125,-0.28764403,0.80312073,0.58255553,0.47850907,0.8321256,0.27226225,0.27492455,0.115477555
2,7,0.05,0.2,nudged,3200,20.0,21.12741,16.31772,25.74599,-4.8096905,4.61858,2.625653,-2.0153062,4.640959,0.85959095,-0.5717938,0.8039163,0.105073296,0.121240705,0.19858377,0.04420804,0.0411889,0.044769894
