accuracy,epoch,grad_norm,mse
0.546875,0,0.0,1.7072606395811682
0.484375,1,0.6315984592978301,1.8388648374245247
0.703125,500,0.43245151910490565,0.8351112248811563
0.8125,1000,0.4759933813337272,0.5575052939009713
0.90625,1500,0.3102307908479183,0.4081087531086817
0.90625,2000,0.4912788438336052,0.33051213924389555
0.90625,2500,0.27667893639842117,0.4064920279978452
0.8125,3000,0.38422264335932815,0.6478193486633432
0.875,3500,0.06314469112422176,0.48324017206914827
0.796875,4000,0.2902036532903255,0.5097421525049606
0.765625,4500,0.4518807779000979,0.8120253444770837
0.75,5000,0.4666161762413855,0.90374360295559
