accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.09837559001956273,0.20333292159574326,0.09837559001956273,0.26383934223344774,0.4577738148553423,1.2319934265474748,0.7963883059715916,0.8115289123967135,0.7730202361896815,0.6086096478666126
0.5,1,0.1689506258483762,0.10482190304778163,0.19340181720534094,0.10482190304778163,0.20761512583599684,0.4671642629954371,1.251499121496713,0.7590789646157923,0.8137463888919061,0.7500663291786492,0.6771302428396793
1.0,250,0.11786967472944929,0.3210797103911113,-0.6011337180094307,0.4040958315096811,0.6290184307893019,-0.3210797103911113,0.27818904331744204,0.2949953811157357,0.500129207757722,0.37566655596035037,0.6413596592275417
1.0,500,0.1202664181285338,0.34138453044100997,-0.526469013066458,0.49116605010952863,0.500125396318448,-0.34138453044100997,0.2916981350738977,0.3669395987751446,0.46207327923618574,0.42223207848279115,0.6661058273498993
1.0,750,0.11978430531623332,0.22217969838730417,-0.5649116494379391,0.6273928633806062,0.2524655010589599,-0.22217969838730417,0.3729875499406039,0.4564391126831776,0.38416181847409075,0.5504750048222639,0.6893906808395323
1.0,1000,0.13926661471689603,0.5339171131143412,-0.7702693208728844,0.7018594490463801,0.6487217554593986,-0.5339171131143412,0.12057340889758254,0.15943468854131718,0.2943121728621886,0.44223897402296886,0.5015860214916329
1.0,1250,0.132314383075117,0.6373448319624084,-0.6747819865327918,0.730895307591064,0.7450287923422247,-0.6373448319624084,0.09367829484972584,0.2305095501855191,0.13788847583386893,0.16783318674815864,0.5511045595348188
1.0,1500,0.13044511603293935,0.5927806726016358,-0.606032661273495,0.6909345464524902,0.7409406738778306,-0.5927806726016358,0.12091775840435534,0.2723982804393985,0.20788785129452506,0.23273122954332423,0.4871958865503193
1.0,1750,0.16695205007936254,0.5888288107606183,-0.7328091454109971,0.5888288107606183,0.7124461431078537,-0.7264626761920552,0.09949064694152264,0.2606005107608828,0.24498057995776654,0.18998488361260413,0.25256401101794845
1.0,2000,0.14995259078033502,0.6828104125798198,-0.6828104125798198,0.7003599456010376,0.7263857575115097,-0.6956043882010297,0.08947870968575428,0.20938257808979194,0.21630983680546986,0.1769838228924248,0.46917455158209487
