timestamp,workers,threads,mode,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,sweeps,relaxation,graph_states,graph_edges,run_seconds,run_cpu_threads,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm
2026-05-21T14:31:24,2,2,dynamic,1,0,120,4,4,4,1.0,160,944,197760,1.3768606,1.679545481946393,2,11.26635,12.191295,13.11624
2026-05-21T14:31:25,2,2,greedy,1,0,120,4,4,4,1.0,160,944,197760,0.0838445,1.4908550948482011,2,11.787862,12.01959,12.25132
