accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.5,0,0.0,0.12334624775347089,-0.12732199209539724,-0.24793954858678194,-0.24528090235976677,-0.12334624775347089,1.1595415873793002,1.0134734574749649,0.9922169988032497,0.9884288431322475,1.0131642683077127,0.043751289248466496
0.5,1,0.15064577600086976,0.12404773627192506,-0.12404773627192506,-0.24688415025391802,-0.24689291294010537,-0.4926387495146204,1.0335424568297809,1.014501874987425,0.9897743712072338,0.99251258350305,0.8865630631787365,0.043751289248466496
0.5,300,0.201594215563993,0.12315563359382567,-0.12351889786307182,-0.24683465280515454,-0.247851571805355,-0.12315563359382567,1.1622013404985636,1.0148102901714384,0.9903075435338156,0.993452797230955,1.0161195805570349,0.043751289248466496
0.5,600,0.33463974710989014,0.00046764598069055224,0.1249371563647279,0.00046764598069055224,-0.24734507279348492,-0.12354517738960312,1.1471478298001372,1.014866867222852,1.024039347458249,0.9866908377159723,1.0165677142844924,0.043751289248466496
0.5,900,0.06165366975550215,0.9887783046363954,0.9897953440424471,0.9890272658501869,0.9887783046363954,0.9899701449141214,1.9798782540410214,0.007301912529736314,0.007207729988501001,0.007598133631427159,0.006146625698096822,0.043751289248466496
0.5,1200,0.06577579357052689,0.9899086194452948,0.9899086194452948,0.9943692936493764,0.9905271667081882,0.9900806398814606,1.980069676599566,0.006351971990928172,0.0062400460769606505,0.005676747008515176,0.007759077255345919,0.043751289248466496
0.5,1500,0.10982212662648301,0.9893009571209175,0.9898577252378329,0.9928568950280692,0.9893009571209175,0.9898952454425765,1.9798455869977056,0.0114813246165575,0.004959102335767646,0.010187201067721764,0.007226792579133248,0.043751289248466496
0.5,1800,0.06748102045895019,0.9866952199314867,0.9912977349557781,0.9874589422250072,0.9866952199314867,0.9890526421223819,1.980482844419207,0.006672180284830039,0.00953943816560489,0.010177741283186261,0.008213284275255606,0.043751289248466496
0.5,2100,0.34696743092019794,0.9885852405734841,0.9897126335665554,0.9885852405734841,0.989003030897056,0.9920703726167399,1.9818879909234928,0.006439317933494098,0.009166649980435454,0.007870556090052178,0.005714815290643989,0.043751289248466496
0.5,2400,0.06494219381911825,0.9872699255759312,0.9872699255759312,0.9921252723543068,0.9908744843494582,0.9927723065952334,1.9801321273507089,0.010183673610248247,0.006833209713080474,0.007898860462310432,0.005897388132578896,0.043751289248466496
0.5,2700,0.07570015074040257,0.9886098590693864,0.9920408730827798,0.989073431390991,0.9886098590693864,0.9916508362172647,1.9837872546623299,0.006423446557013284,0.0075942736904697685,0.010409424183764322,0.006275274616652458,0.043751289248466496
0.5,3000,0.06566040804643998,0.9886054055839152,0.9886054055839152,0.9935269647333259,0.9905722463746915,0.9906194672577837,1.9793120263168034,0.008663666000751429,0.005665235074212627,0.007451290341939136,0.005710082594471223,0.043751289248466496
