front_position,graph_kind,left_edge_response,nn,output_response,repeat,right_edge_response,source_case,sweep,target_case,total_abs_hidden_response
4.062002319798078,initial,-0.07560857110840326,1,0.13548564578220368,1,-0.162997223298038,1,25,3,2.6628197280967765
0.0,initial,0.0,1,0.0,2,0.0,1,0,3,0.0
4.7312313630081855,initial,0.0015620013591734474,1,0.0844883958568774,2,0.008204594643334076,1,1,3,0.58577021799663
4.585750133742065,initial,0.010964522960932019,1,-0.15339495727848496,2,0.00025994066568237745,1,2,3,0.8560420434564969
4.39041774374231,initial,-0.03654977351593637,1,-0.10079318007569071,2,-0.022840679639018653,1,3,3,1.028855531034562
4.347713016818152,initial,-0.0023721863273493266,1,0.028001250521427323,2,-0.0034862367672491013,1,4,3,1.1634331948714147
4.127537144372004,initial,-0.03373711217406494,1,-0.1260992153800905,2,-0.03352561817069413,1,5,3,1.2850356283059776
3.8538267297069853,initial,-0.05266777198665268,1,-0.02721498233089914,2,0.016285328090582196,1,6,3,1.3871572251546302
3.939933665542217,initial,-0.06520111072753643,1,0.024049318768638805,2,0.056286143946470885,1,7,3,1.4863454884924083
3.925534339753126,initial,-0.11196708549032497,1,0.0909421288149902,2,0.08117837247313227,1,8,3,1.7516801319900974
4.00088893027601,initial,-0.07508219411715938,1,-0.0969196482032294,2,0.08902204212974119,1,9,3,1.9804311669305819
4.10414329583291,initial,-0.14502855756366645,1,-0.1425968809256135,2,0.01470235272604771,1,10,3,1.921313990912533
4.156324988904771,initial,-0.14278557525301186,1,0.00881310818570924,2,0.05655729379005536,1,11,3,2.082429709281019
4.017314936267938,initial,-0.17334225788479607,1,-0.117435280264508,2,0.0787179378571316,1,12,3,2.151729752908781
4.003934249131063,initial,-0.1268364869718995,1,-0.07363659144289691,2,0.0895125851435815,1,13,3,2.227281559576494
3.7921653404712043,initial,-0.17501409402407506,1,-0.11045928649354941,2,0.10591452948826621,1,14,3,2.3723925864540165
3.641163556036902,initial,-0.1774411359945674,1,-0.049913788513420654,2,0.09118467154178077,1,15,3,2.496700780475675
3.680700750761074,initial,-0.21219507093113787,1,-0.09581807494439687,2,0.08304257254160827,1,16,3,2.4949550267278746
3.6122226285295893,initial,-0.2352612002075782,1,-0.08992009500797149,2,0.06940952341665979,1,17,3,2.487678145936805
3.5120235401942046,initial,-0.26563813568675554,1,-0.07930818103642334,2,0.022494046534330472,1,18,3,2.7101141939634292
3.5606397152984965,initial,-0.2197222386357522,1,0.02135143818307661,2,0.04475955997619731,1,19,3,2.767671356013361
3.596296679533495,initial,-0.23925194859472548,1,-0.05495048988180795,2,0.06040259021727018,1,20,3,2.8787293653102917
3.564798363141786,initial,-0.25916789687691905,1,-0.15002741680055287,2,0.015411978065910117,1,21,3,2.8057293156320755
3.6709325741637184,initial,-0.29495740245297986,1,0.011314610658547775,2,-0.010455666288306617,1,22,3,3.053183198861758
3.7083011947115136,initial,-0.3068850261352677,1,-0.1425934677118449,2,0.008456720788128591,1,23,3,3.1247842925657383
3.6886142920771428,initial,-0.3402629273338517,1,0.08447582324947289,2,0.02749610998913366,1,24,3,3.0769106690716774
3.639197866971027,initial,-0.34360503917635277,1,-0.02705203434522263,2,0.011057357570038694,1,25,3,3.0988524674053317
0.0,initial,0.0,1,0.0,1,0.0,1,0,4,0.0
4.892857779689769,initial,-0.021146605278908284,1,-0.06201038865329703,1,-0.04518727448390552,1,1,4,0.6527198016798654
4.7244041803407715,initial,-0.06563348848649558,1,-0.15605265765063525,1,-0.07928315929035328,1,2,4,0.7484064103878635
4.6163650633188675,initial,-0.09796242742458591,1,-0.236503975676714,1,-0.10258128365568374,1,3,4,1.1082549776753206
4.760397424075762,initial,-0.11450424569532199,1,-0.2282069587656067,1,-0.11716104967519445,1,4,4,1.345624333542362
4.762008749521756,initial,-0.1398559307376704,1,-0.2412911066946058,1,-0.14152555210375545,1,5,4,1.4459488207205529
4.629344845736544,initial,-0.15845706001723708,1,-0.3348844150060856,1,-0.182064683006869,1,6,4,1.4966831331830455
4.520177015323448,initial,-0.1912289119736807,1,-0.32075193223891124,1,-0.1409055882215543,1,7,4,1.4705236274848024
4.710821589867371,initial,-0.2242257921957186,1,-0.43119694732379693,1,-0.22116167424688088,1,8,4,1.5817498433154311
4.644669608615883,initial,-0.2823783868209132,1,-0.5304565417085569,1,-0.1899192574071727,1,9,4,1.7589201363290665
4.714820286460956,initial,-0.2925632002939239,1,-0.490086693196866,1,-0.21777943795924687,1,10,4,1.8459963598693578
4.683664054826784,initial,-0.28181106216397367,1,-0.49579720323254667,1,-0.2271399625702047,1,11,4,1.9279360676595347
4.659687808738678,initial,-0.3186271353238513,1,-0.3250758202195832,1,-0.28244240846369695,1,12,4,2.033465649441842
4.700729855869941,initial,-0.3120152760221693,1,-0.35620405036437486,1,-0.2044854806696207,1,13,4,2.034766637082803
4.568864615496275,initial,-0.34814697461504507,1,-0.362760387398337,1,-0.15595853859531567,1,14,4,2.2429394246322296
4.612980647024171,initial,-0.2795085146108528,1,-0.3256422018796478,1,-0.13963080567792036,1,15,4,2.2024807003329396
