timestamp,config_id,hidden,output_replicas,epoch,seconds,relaxation,sweeps,minit,digits,target_scale,target_off,target_on,input_low,input_high,skip_scale,pixel_copy_scale,beta,lr,train_accuracy,train_mse,validation_accuracy,validation_mse
2026-05-20T01:38:26,1,120,4,0,0.0,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.15625,26.352947,0.1015625,26.752796
2026-05-20T01:38:31,1,120,4,1,2.9349587,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.2421875,16.61515,0.1875,17.25894
2026-05-20T01:38:33,1,120,4,2,0.9301344,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.328125,15.510634,0.296875,15.595915
2026-05-20T01:38:36,1,120,4,3,0.9408081,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.296875,15.681629,0.3203125,15.698691
