timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-24T03:00:33,0,0.0,missing,missing,missing,0.1,39.46,17-67-6-33-16-33-2-14-2-10,0.1,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:00:42,1,6.6153543,0.113,15.778,0,0.1,17.27,5-0-0-0-0-195-0-0-0-0,0.1,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:00:48,2,4.4866174,0.113,14.68,0,0.105,15.77,1-1-0-198-0-0-0-0-0-0,0.105,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:00:54,3,4.3304016,0.146,13.99,18,0.11,15.49,3-0-0-0-0-0-184-1-12-0,0.11,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:00,4,4.1632604,0.176,12.95,90,0.145,8.75,161-0-22-0-0-0-1-16-0-0,0.145,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:06,5,3.7838892,0.279,11.702,199,0.24,10.55,74-2-0-0-2-0-0-71-51-0,0.24,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:11,6,3.5276003,0.348,10.252,281,0.225,13.47,4-2-0-53-0-0-0-63-78-0,0.24,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:16,7,3.2144054,0.462,8.568,425,0.155,16.54,15-174-0-9-0-0-1-1-0-0,0.24,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:21,8,2.9410554,0.526,7.566,505,0.47,8.33,33-5-15-6-79-23-8-0-30-1,0.47,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:25,9,2.7857984,0.622,5.97,608,0.305,12.01,6-52-41-86-0-0-6-4-0-5,0.47,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:29,10,2.7761879,0.628,5.93,615,0.43,9.23,17-24-1-7-7-96-13-1-3-31,0.47,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:34,11,2.7138744,0.661,5.436,655,0.575,7.34,26-41-1-5-44-25-22-28-0-8,0.575,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,
2026-05-24T03:01:38,12,2.4956526,0.736,4.33,726,0.505,7.82,25-52-20-9-0-13-10-61-9-1,0.575,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\best_model.bin,ext/IsingLearning/experiments/MNIST/runs/current/paper_local_h28_h11_r5_traininternal_100pc_mean_lr16_b32_e12\final_model.bin
