config,side,hidden_side,code_side,code_stride,relaxation,nudged_relaxation,temp,stepsize,best_epoch,best_mse,best_accuracy,best_min_margin,final_mse,final_accuracy,graph
lgv_8x8_global8,8,8,8,1,1000,1000,0.005,0.05,200,0.9871413383894755,0.5,0.0044015951596838195,1.0100127845651112,0.75,/Users/fabian/Documents/GitHub/InteractiveIsing.jl/ext/IsingLearning/experiments/langevin_checkerboard_xor/runs/langevin_checkerboard_xor_20260510_110107/lgv_8x8_global8/lgv_8x8_global8_best_graph.jld2
lgv_8x8_inlaid4,8,8,4,2,1000,1000,0.005,0.05,200,0.9950287707995529,0.5,0.0003585641961959499,1.0040509926036538,0.5,/Users/fabian/Documents/GitHub/InteractiveIsing.jl/ext/IsingLearning/experiments/langevin_checkerboard_xor/runs/langevin_checkerboard_xor_20260510_110107/lgv_8x8_inlaid4/lgv_8x8_inlaid4_best_graph.jld2
