epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,0.9955442896241901,1.0,0.0,0.0,0.0,-0.04414468721980979,-0.04599759883653431,0.022860674138588864,-0.04835791940868566,-0.04197767715684702,0.026015711037234008,-0.057244635706266,-0.04017850520760287,0.02138617845578056,-0.04495874345140671,-0.0460829683053734,0.020833600040225716
1,1.0038134817949942,0.5,0.13735905535354315,0.09039795652474879,0.0024165929197484137,-0.05162590596887493,-0.03802214166206985,0.024357990881974698,-0.04938169687732217,-0.04013507324073045,0.024052915431651996,-0.04980709417746522,-0.04344927611209937,0.020973828854132827,-0.049916087680803606,-0.0410127538699877,0.021282278677893823
100,1.000744597572183,0.5,0.10946078556523452,0.08458573108198912,0.1776967257555907,-0.03781127027581065,-0.034732593467243625,0.021407901082808666,-0.03600158064578902,-0.0351091780809336,0.020998242505311564,-0.04066432440655205,-0.032890578409444024,0.022793585243960975,-0.03169992218817106,-0.02797798182845479,0.01995826661718489
200,0.99931816199445,0.5,0.09412146675732325,0.08012532420222039,0.306740961444256,-0.02843019477044431,-0.02558966402284229,0.019560969614471253,-0.030884400796263874,-0.02450063617297038,0.022097151058132987,-0.03078800157908654,-0.023326831754648503,0.02070137611867308,-0.03356257291834951,-0.028509786548312897,0.02272335110525496
300,1.0008773045196677,0.25,0.07925492901323078,0.08050637022937385,0.3982508144741918,-0.02076225276914139,-0.019907776098280722,0.020554347631065444,-0.019124367014575688,-0.023033012090874112,0.0211970700257472,-0.024134991139377903,-0.018780306912007837,0.021707027928312687,-0.023743585849760964,-0.021484909633318377,0.019761725646057434
400,1.0004089696909428,0.5,0.06281089357070459,0.07763147653357466,0.4676444367914186,-0.012803177138190595,-0.009262128493614746,0.01991422885220312,-0.01694168431650107,-0.014995983690259413,0.019788804526293988,-0.018915035992440946,-0.01597061248636502,0.022289788114622525,-0.022293176165962263,-0.020453103289909794,0.021280825044997672
500,1.002985531935316,0.25,0.05756978121382805,0.07549575489863544,0.5154146236474054,-0.014072166058523457,-0.009518278924003146,0.01826894043469892,-0.017441793097318754,-0.012638967737732567,0.021963129981900413,-0.011608518474570735,-0.015463413984746627,0.020769235730555325,-0.01617383278231699,-0.00856839647689884,0.021365050793142045
600,1.0007735457836233,0.5,0.05714376574889433,0.07468353646528912,0.5540143532161228,-0.01467390971250457,-0.01193422182808676,0.020362224284728298,-0.011868400624267155,-0.010066002407302545,0.025242927518764745,-0.00965129937720782,-0.012137922354983401,0.021891895578088266,-0.003189870465139844,-0.003952704224760943,0.019700099078773122
700,0.9997012183863737,0.5,0.04546281995481223,0.07534552409779659,0.5808015095084443,-0.007366709695664775,-0.0031831083319473724,0.020647486902182856,-0.010150950471224043,-0.005639650357164643,0.022123760552448364,-0.011363591088376687,-0.007871365778256803,0.02056554796228164,-0.009723761341894642,-0.007368556134836925,0.022217166465932667
800,1.0007936706469662,0.5,0.03680995940685678,0.07486997235506222,0.6033077704300364,-0.006449283814804895,-0.0058903426209941726,0.020487055879285287,-0.007273505581487811,-0.006731907258920283,0.02153124690448962,-0.006107882688445405,-0.005842363586565469,0.023618932907876332,-0.009015323040646053,-0.005772740161351722,0.021043633652606877
900,1.000333298724152,0.5,0.03437657612017444,0.07515191057779905,0.6209547207288943,-0.009325454804559812,-0.002116564012857001,0.02076402174437883,-0.008289105486153123,-0.0038385570853777394,0.020084157655467984,-0.0072852347689170835,-0.00010485321152788388,0.021662594319963573,-0.009979076773877592,-0.004397288460652674,0.020603859251231628
1000,0.9982892281835242,0.75,0.034281709606740006,0.07428275667034247,0.6325419856555654,-0.0012551073659153057,-0.002458481537517312,0.021877835416202286,-0.004659618061172531,-0.003536576051755935,0.021108537355651595,-0.0020914076985251656,0.005524385000569168,0.022247139091376617,-0.005345565716930201,-0.0023017464837811518,0.02209331143549107
1100,0.9995836778998384,0.5,0.03268339894258681,0.07433673500033748,0.6449295400858894,-0.002376468315953822,0.002569950007905776,0.02143987180187213,-0.0010503585989948057,-4.476309172517961e-5,0.018545834142780375,-0.00662212209786928,-8.976639491730743e-5,0.023417714175735536,-0.0034171316007937332,-0.0025285312748232467,0.02046499579405752
1200,0.9982424127996357,0.75,0.03768616770632512,0.07371915986847603,0.65002768927447,-0.0025663014530060563,-0.003532494962278495,0.021926567547265786,-0.002038779896905535,-0.002236579683758175,0.02181052145372721,-0.008278169634432399,-0.003786025795305784,0.022211869000206774,-0.0037207442780509852,-0.005568524428998688,0.022488618340672523
