timestamp,workers,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,minit,sweeps,relaxation,graph_states,graph_edges,param_bytes_per_graph,synced_graphs,build_graph_seconds,build_graph_cpu_threads,build_layer_seconds,build_layer_cpu_threads,build_trainer_seconds,build_trainer_cpu_threads,load_seconds,load_cpu_threads,job_build_seconds,job_build_cpu_threads,write_state_seconds,write_state_cpu_threads,reset_worker_seconds,reset_worker_cpu_threads,apply_input_target_seconds,apply_input_target_cpu_threads,reset_buffers_seconds,reset_buffers_cpu_threads,manager_run_seconds,manager_run_cpu_threads,collect_gradient_seconds,collect_gradient_cpu_threads,optimiser_seconds,optimiser_cpu_threads,serial_sync_seconds,serial_sync_cpu_threads,striped_sync_seconds,striped_sync_cpu_threads,graph_threaded_sync_seconds,graph_threaded_sync_cpu_threads,striped_sync_error,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm,gradient_norm
2026-05-20T13:15:46,15,1,1,7840,4,64,64,1,50.0,394000,8664,12920320,51715936,17,3.8238456,1.9940658691867685,0.0119407,NaN,11.8969116,1.8321456637536082,1.4330698,1.330186429160673,4.3e-6,NaN,0.0001813,NaN,1.8e-6,NaN,0.0003217,NaN,0.0256335,15.23884760177112,47.3927877,15.11075122934792,0.0588008,9.831924055455028,0.1732417,1.0823029328389182,0.0733284,8.31021814194773,0.1066609,13.477291116050962,0.0574233,7.074654365039976,0.0,15,168.55435,223.03453,294.56064,230.58075
