timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:50:59,0,0.0,missing,missing,missing,0.365,12.44,36-13-61-12-6-0-11-39-7-15,0.365,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:05,1,3.6401086,0.485,9.872,475,0.305,13.03,21-37-3-15-1-96-10-14-0-3,0.365,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:10,2,3.3703947,0.547,8.564,525,0.34,12.78,23-5-13-18-6-93-29-3-6-4,0.365,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:15,3,3.2407844,0.563,8.29,545,0.415,10.2,11-7-12-45-10-8-36-71-0-0,0.415,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:21,4,3.2359951,0.577,7.746,556,0.535,8.46,40-19-13-14-31-26-19-22-11-5,0.535,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:26,5,3.1743095,0.609,7.362,594,0.485,9.36,20-7-23-21-31-24-15-15-3-41,0.535,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:31,6,3.0262315,0.617,6.816,606,0.56,7.8,21-13-15-23-36-8-31-23-16-14,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:37,7,3.1115542,0.625,6.668,606,0.445,10.88,28-23-16-27-4-0-8-80-10-4,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:41,8,2.72233,0.656,6.198,633,0.575,8.39,44-17-12-9-1-25-9-18-14-51,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:46,9,2.8511074,0.635,6.268,616,0.51,8.33,20-26-30-23-34-0-20-7-34-6,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:50,10,2.8963034,0.625,6.616,607,0.56,8.38,22-24-45-16-22-21-15-12-9-14,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
