accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.16809531136797692,-0.9106425802053102,-0.9907963724575078,0.8232660768188486,0.16809531136797692,1.3417341202762973,0.4034011505785363,0.008751602679409885,0.45428271359852285,0.9983483059619142
0.75,300,0.4077019120922598,0.03287279119907052,-0.39767251036988016,0.2732579765794711,-0.03287279119907052,-0.5218251186417134,0.5466074483327141,0.5159132537781944,0.5592311301030751,0.5044846471868476,0.41552156298085147
0.5,600,0.40017749651595635,0.35268782436593016,0.35268782436593016,0.7312627840394094,-0.4161597500858849,-0.8829505027219945,0.9802982660016081,0.6179346364944838,0.37071245795031615,0.48503389891017634,0.17748240239584998
0.75,900,0.39633409035242495,0.17406615925560667,-0.17406615925560667,0.785630715646081,-0.1865038436186948,-0.482720396205329,0.600872614696276,0.6367687338338491,0.3355175998853786,0.5658007447728588,0.46200042048083056
1.0,1200,0.39904493462030355,0.02810590363882888,-0.02810590363882888,0.3237051286630686,0.2477407450312906,-0.6994952732502946,0.5145374912558317,0.579110632594091,0.6033408014194923,0.5519431736228159,0.3933286737929882
1.0,1500,0.3974622789086021,0.028907284696918684,-0.028907284696918684,0.7754819292214424,0.7719832983870369,-0.9628752069050331,0.2616998230744089,0.6574416568472364,0.3235695401141346,0.32393663544360635,0.09552263701630342
1.0,1800,0.39945257519288724,0.2679138861783358,-0.2679138861783358,0.8039465921938113,0.8871518594905643,-0.9235173463435253,0.14824282897242497,0.5957531159482066,0.32031096559860006,0.2266882284368966,0.12651963629858332
1.0,2100,0.39301098268581225,0.1505669780954716,-0.1505669780954716,0.8461652144395503,0.6246724586859935,-0.9017855371074229,0.22392961098509578,0.6037820257058469,0.26947951390653907,0.4219014585427289,0.1824723533485283
1.0,2400,0.39787211881102236,0.3817601010705998,-0.3817601010705998,0.7481688899060258,0.7509286198429156,-0.9196028305325091,0.1285349344777844,0.5303102852752464,0.36600914674806734,0.4481482524969747,0.13754806522174845
1.0,2700,0.008676088563977969,0.8270525597525523,-0.8270525597525523,0.8592763754719336,0.9081118911716497,-0.8906243446386605,0.017530103529558493,0.5606905681421754,0.4454338249168201,0.40259371255016746,0.408345283968712
1.0,3000,0.011270309157484903,0.4953289432070549,-0.6598314570881442,0.4953289432070549,0.6924152655867278,-0.9066294501869891,0.11843348539193756,0.7538687238369434,0.875455590658465,0.6905295340872261,0.40601108506256434
1.0,3300,0.009052810276004361,0.5772874143230257,-0.6614633174287764,0.5772874143230257,0.6601537825126661,-0.9075850331072877,0.10433224829556804,0.7547728669185327,0.8208646691725688,0.7559017824839185,0.40348254498634184
1.0,3600,0.009602998587186098,0.4947679850898845,-0.6596390731432744,0.4947679850898845,0.5753970720153204,-0.8712645836441407,0.14199135082459596,0.7561929021404348,0.8774228380221537,0.816343109515578,0.4319993532114989
1.0,3900,0.007804287211653013,0.4970106326460073,-0.6576762468228791,0.5810936607553637,0.4970106326460073,-0.9926755654452101,0.13643000601533248,0.7523863564293575,0.8135403667893102,0.8756292718036266,0.005148343129555413
1.0,4200,0.00879141305570067,0.5777307524793746,-0.6593581208662808,0.5777307524793746,0.5806117084448547,-0.8252523431880622,0.12519287246904826,0.7546563917371781,0.8219065408559992,0.8102579648052668,0.561342359434499
1.0,4500,0.013300663010135142,0.4129475316866962,-0.6610835584630971,0.4129475316866962,0.579439527582753,-0.8392482458227928,0.1655517980819117,0.7554317426599195,0.9163002184626249,0.8193896862470469,0.5082900936485998
1.0,4800,0.014822219731723246,0.4928754755398395,-0.6600359955073805,0.4928754755398395,0.5823165985798363,-0.9882975480244255,0.13683679471594,0.7540003217370891,0.8775417873104316,0.8092207340103461,0.008550847427550502
