accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.7163253937581452,-0.9189051051543925,-0.922569045965521,0.7163253937581452,0.9203967335381655,1.8678107537213302,0.0,0.00825683570773477,0.007358016640886343,0.45618266445931177,0.006560001520354246
0.5,1,0.25440654497782605,0.8428785803510984,-0.9207918498797789,-0.9209509154493208,0.8428785803510984,0.9087333442921518,1.84106911768406,0.5026990563245463,0.00883097403419437,0.005167007462411584,0.20650578684200135,0.055342169202786014
0.75,250,0.3150291085471048,0.15389251793869232,-0.839056006700407,0.15389251793869232,0.3815047633089537,0.9227434800529332,1.2053199220187307,0.46112231965600003,0.3560164334817863,0.9246083665840839,0.8554886380902467,0.005983576572449033
0.75,500,0.12724198522023333,0.38487310184759976,-0.46011251916478657,0.538146401956896,0.38487310184759976,0.9210824062800455,1.1434314876343192,0.32718753625201036,0.8123203378828792,0.7619209071737314,0.8551481310351996,0.0061387564247257515
0.75,750,0.13417311751627065,0.30670260378689257,-0.38353797207233226,0.9134033989453756,0.30670260378689257,0.9223954585499833,1.1409474954600953,0.2750603106850183,0.8571223513281012,0.02304981624874053,0.887364291564932,0.008157052401666157
0.75,1000,0.09009235557141326,0.2303599491366789,-0.38151501879986366,0.922573506553448,0.2303599491366789,0.9210724834614568,1.1678459571158066,0.2699646811640604,0.8524188100501945,0.007690994628945638,0.9077617238134907,0.008007647145302632
0.75,1250,0.058675952473396506,0.3825736035681579,-0.3825736035681579,0.9202759927518862,0.38463089613000206,0.921669927648283,1.1147664292920074,0.23634988696263962,0.8546506245970256,0.007559794602703569,0.8555348565317277,0.005942028114818067
0.75,1500,0.043350487050883735,0.227213159417919,-0.4583728438578642,0.9202252591536265,0.227213159417919,0.9221321989750274,1.1478789192152832,0.20926882484901238,0.8129248510219608,0.007372529600774817,0.906653558753771,0.006814215444123951
0.75,1750,0.037472227774728036,0.458433764560846,-0.536007707373339,0.9225682840910158,0.458433764560846,0.9189233127887628,1.049211296494373,0.20220874425811614,0.7649068662744761,0.007847069674638087,0.8141895466079062,0.009248516530136877
0.75,2000,0.03383978349220075,0.2311223760114214,-0.46108474977285097,0.9203530006017293,0.2311223760114214,0.9200101183435451,1.1435962366631138,0.21723182500878538,0.8136207487326631,0.005766486630010812,0.9122672451799057,0.007263850607390594
0.75,2250,0.0464078685152007,0.38157281469296117,-0.5373381183570276,0.919874427677614,0.38157281469296117,0.9202562282808646,1.072578072460911,0.21978673379769428,0.7635938673772392,0.006287687035710777,0.852395912791923,0.006180125246967423
0.75,2500,0.042518462497439354,0.3839269575575653,-0.6143959072519444,0.9205757753257514,0.3839269575575653,0.9215973135834631,1.0567702382511541,0.25447477454419903,0.6998925889380919,0.008304173996914401,0.8557283471867623,0.006196202936504416
