accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.75,0,0.0,0.003827819242583644,-0.6712677712342954,0.003827819242583644,0.47997620414237274,0.3451130759211585,0.7950444568041273,0.0,normal,0.5038319370612463,0.5562711258381405,0.48087560047398054,0.6992247335973819
0.5,1,1.2102932301733245,0.33515403874230487,-0.33515403874230487,-0.41053965105160195,0.4527267341339729,0.3797746459880725,1.1587320901581553,0.34221038083933314,normal,0.8208559330535571,0.14860838039124086,0.44784856729765643,0.4861476268611779
0.75,10,1.9100126562097275,0.23463647015231787,-0.6680955916871503,0.23463647015231787,0.61119073620108,0.3197557718703007,0.6472174525198096,0.37028676896124957,normal,0.25655101041547357,0.36226646993646444,0.4741392952690783,0.7555666570627084
0.75,20,1.485182559564846,0.10596126423437068,-0.10596126423437068,0.16150353546685528,0.5132696394151509,0.4429970537995095,0.9553821308182773,0.3122175384478253,normal,0.7138040664550573,0.23342797154971054,0.6700976474131004,0.4884484708772156
0.75,30,1.0037050105561043,0.21772077211829544,-0.21772077211829544,0.31175629569434665,0.6588190865526087,0.22755296715901774,0.6772327224433171,0.37353448109147763,normal,0.39223245906104715,0.719525854226334,0.3783917753357177,0.5937880578885728
0.75,40,0.7432117961812512,0.012080472387205277,-0.80119613978554,0.012080472387205277,0.8069905163970561,0.08152465825044289,0.5556140537598178,0.3668807033229291,normal,0.06417655478822096,0.39337337682171614,0.17153738423404605,0.6913406971721681
0.75,50,0.7897009458640536,0.06873936003265621,-0.34642130911354585,0.06873936003265621,0.7728816792430981,0.588145648844746,0.9670502045752929,0.361530365812225,normal,0.18461194406626594,0.25171586156354664,0.1378609345089754,0.3871451148616276
0.5,60,1.1004406462410021,0.08561212757219752,-0.5046252069969787,-0.15613223051722305,0.6362590576367964,0.08561212757219752,0.7232247711666551,0.33155002937828865,normal,0.8093454441827054,0.5589034255277626,0.10830651996206789,0.6893901373851574
0.75,70,1.1518442222725345,0.1597238204535772,-0.4561392933145656,0.1597238204535772,0.8307704648096248,0.2807509579802436,0.6677025445343936,0.43228916985913574,normal,0.5382589531100926,0.40019801030791013,0.09677668528242335,0.7470774231106425
0.75,80,1.326650438907863,0.2065446359780278,-0.2065446359780278,0.26149742773674467,0.7778685136681209,0.4262476761498128,0.814620573719359,0.36320060705038304,normal,0.616022274440865,0.8628430644364565,0.20733760080280153,0.7317253962250431
0.75,0,0.0,0.10865176437904389,-0.746109120005269,0.10865176437904389,0.7403887612012401,0.5040502481105553,0.7971318500602851,0.0,split,0.18590579323330544,0.5927716238526409,0.31160325418481877,0.38321259864396073
0.5,1,1.1389163203112875,0.2503545891038822,-0.7048066945209165,-0.2503545891038822,0.7843698761666483,0.5435918909027472,1.019924490514478,0.4028326969015768,split,0.30122552852563594,0.27082140587220793,0.34613534359294584,0.7460433118151677
1.0,10,1.683532706709656,0.18833695659363064,-0.5120456657220553,0.2127820967540926,0.5186814653714472,-0.18833695659363064,0.43706897183504556,0.45362572376822546,split,0.5388043206749638,0.8278463709968662,0.5252245436390389,0.645590451816846
0.75,20,1.0403848438578014,0.029780031219542702,-0.4123828531174343,-0.029780031219542702,0.6655377592851742,-0.03355150201755022,0.6129071284313612,0.428168718703099,split,0.785736119680192,0.6035149077707987,0.32868442818804405,0.7957160805017703
0.75,30,1.4249614279382439,0.0524544338852847,-0.3575201651408231,0.0524544338852847,0.8578554424329171,0.29727887210949044,0.7534401213329862,0.46382847821892137,split,0.4519904085623022,0.4464343064144916,0.08998667792334372,0.8514231112194321
0.5,40,1.3891784309874085,0.30571752819017806,-0.7292312494943118,-0.30571752819017806,0.5187344426022567,0.505131148136758,1.068812572375579,0.5136965680467851,split,0.16367882679806833,0.4775157916986283,0.5863973992254308,0.6881585136217214
0.75,50,1.0039890409889873,0.06592355061628635,-0.7008947383795617,-0.3808982772066958,0.3184680565103021,-0.06592355061628635,0.8333321532028953,0.4648443488742582,split,0.5190214621756841,0.4314643689787923,0.7416959453538416,0.7715046963233056
0.5,60,1.3060701118355753,0.35047572805296956,-0.6300213970400603,-0.35047572805296956,0.3919105162752857,0.6398744890557703,1.254907504695225,0.3875127485617445,split,0.3934144057307308,0.4352957897519947,0.8470598877453701,0.32847572213515064
0.5,70,1.921314168373267,0.15166769930085963,-0.3122746031009853,-0.15166769930085963,0.9221461218963866,0.2515688013666735,0.8429476005107567,0.5009633115795348,split,0.6468196165558704,0.6592010103173881,0.04234796812662216,0.6339897558775474
0.5,80,1.3413476362399266,0.04992012550114136,-0.7691348953581896,-0.04992012550114136,0.30319402837917275,0.24710674028788884,0.7991111875578839,0.44450691998081815,split,0.3156263027299756,0.7214507076978911,0.8544404443794181,0.8313415615608856
