accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8495972845795117
0.5,1,0.8456947854963764,1.8469627998676765
0.5,300,0.5417207568700315,1.7622383339074017
0.5,600,0.298493239583867,1.8464781142746185
0.5,900,0.1670153161592454,1.7228561110410852
0.5,1200,0.0882074616926511,1.7149718751750698
0.5,1500,0.08508386512928716,1.7053707030592724
0.5,1800,0.11744514426548201,1.8746241965398203
0.5,2100,0.11257022440282442,1.8988985759565318
0.5,2400,0.08979787547083574,1.9429751089908625
0.5,2700,0.08778113096753726,1.9060605775385082
0.5,3000,0.08715339002818123,1.9379454186083056
