accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.837729860218728
0.5,1,0.060464228314454,1.8555836857865233
0.5,300,0.03779301921053804,1.7738109045607597
0.5,600,0.015111111735265553,1.7428205995396335
0.5,900,0.02307627010623187,1.7640845592649157
0.5,1200,0.017982532377474207,1.7443730623496627
0.5,1500,0.018859960907123854,1.7418244798009328
0.5,1800,0.014531895048210565,1.7520121714160446
0.5,2100,0.01754614960279296,1.7748669627413172
0.5,2400,0.028679158246627586,1.8200498964915637
0.5,2700,0.020223478328626067,1.764241425929006
0.5,3000,0.01870645886308424,1.753796051920559
