timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:24:09,0,0.0,missing,missing,0.105,53.26268,101-97-98-101-100-87-95-101-114-106,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:17,1,8.1707814,missing,missing,0.096,53.066612,104-91-98-92-110-108-116-93-89-99,0.51666236,0.025071424,1.6006743,0.69261605,0.1766837,1.8431113,2080,-2.291449,0.2793626,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:19,2,1.6761955,missing,missing,0.102,52.64164,89-86-105-120-92-124-103-73-101-107,0.5915313,0.04586145,1.7463135,0.33201703,0.08104288,2.2713518,2080,-2.3411796,0.2597133,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:21,3,1.7189164,missing,missing,0.095,52.64482,74-86-87-111-119-129-108-75-98-113,0.66538167,0.059027955,2.0284467,0.32067528,0.06004134,1.8944919,2080,-2.2864363,0.22031496,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:23,4,1.7287926,missing,missing,0.105,52.762005,70-76-100-99-97-139-117-83-119-100,0.7369262,0.05167384,2.4154184,0.23204476,0.24228618,2.2181838,2080,-2.2721848,0.23160389,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:24,5,1.6334727,missing,missing,0.109,52.545486,79-98-99-103-89-148-94-72-96-122,0.82652825,0.026259828,2.8491948,0.4594218,0.27065614,1.949884,2080,-2.2240415,0.21997166,0.109,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:26,6,1.7819678,missing,missing,0.121,52.514553,79-98-102-104-104-120-88-86-106-113,0.9664088,0.05417422,3.257034,0.49061674,0.30314434,1.7075619,2080,-2.2025244,0.20238301,0.121,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:28,7,1.7116701,missing,missing,0.123,53.835335,82-94-115-88-106-115-95-85-113-107,1.1278814,0.08994526,3.634346,0.354815,0.19234715,1.9733297,2080,-2.193444,0.20169857,0.123,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:30,8,1.7000673,missing,missing,0.129,54.065178,74-101-90-108-97-129-91-94-124-92,1.2864568,0.110864535,3.9852624,0.2410968,0.0619364,1.5337232,2080,-2.2046824,0.2108448,0.129,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:32,9,1.7555748,missing,missing,0.141,55.047386,88-76-97-91-101-119-103-101-122-102,1.4367108,0.13797395,4.311139,0.25391898,0.20809817,2.0916288,2080,-2.2315826,0.21226142,0.141,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:34,10,1.8580886,missing,missing,0.138,55.89961,88-103-85-99-93-146-80-91-117-98,1.5824021,0.1670505,4.650039,0.18397833,0.27915663,2.3554661,2080,-2.1818056,0.1825088,0.141,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p003\final_checkpoint.bin
