timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:24:33,0,0.0,missing,missing,missing,0.105,38.8,14-33-14-38-8-27-10-38-3-15,0.105,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:24:45,1,8.418661,0.195,16.332,17,0.155,18.52,20-24-10-10-1-123-4-5-1-2,0.155,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:24:52,2,4.3639289,0.387,11.988,193,0.205,15.8,17-5-17-3-4-137-9-2-5-1,0.205,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:24:58,3,3.8817171,0.456,10.318,357,0.435,10.75,12-15-5-48-19-25-39-12-16-9,0.435,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:04,4,3.6600803,0.532,9.008,443,0.45,10.5,19-3-60-8-16-4-33-23-31-3,0.45,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:10,5,3.471038,0.547,8.658,481,0.435,10.19,39-6-3-26-47-8-14-15-30-12,0.45,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:15,6,3.4010372,0.584,7.968,536,0.43,9.04,36-14-11-14-3-9-12-49-24-28,0.45,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:21,7,3.2681145,0.586,7.858,556,0.56,7.92,35-30-24-28-15-10-13-30-5-10,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:26,8,3.2020696,0.622,7.066,590,0.51,9.22,28-25-16-11-10-48-7-22-3-30,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:32,9,3.1958366,0.632,7.206,600,0.505,9.38,20-19-27-42-4-18-11-11-32-16,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,
2026-05-26T11:25:40,10,5.4558942,0.64,6.608,612,0.55,7.98,22-23-23-19-24-19-20-27-11-12,0.56,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\best_model.bin,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\diagnostics\runs\r7_scheme_grid\mean_lr004_b32_traininternal\r7\final_model.bin
