epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.0909236588447342,0.5,0.0,0.0,0.0,0.2425398338151028,0.07965979537365939,0.5758393735695971,0.501941130255109,0.04536684706910839,0.5879465533213839,0.40320077831038187,0.12963246498956063,0.5623232931722728,0.6510643088069846,-0.013816299369836658,0.5671586181620684
1,1.073006111666192,0.5,3.6853111518220145,0.25411830626548687,0.07245687027968492,0.28066719197022205,0.06443713684541155,0.567475837398208,0.5056219005022974,0.03384010718588346,0.5817865010654215,0.38125922630400655,0.13730721550742733,0.5510502352961479,0.6440865701901481,-0.02305052311461155,0.5686606126545627
150,0.1227900070305637,1.0,3.0482133638016387,0.20985821647510838,1.6614440623184916,0.7107967032531837,-0.7145976995773501,0.5592000493105087,-0.5283279111453707,0.6065460429743207,0.6598173155078442,-0.6297873894893056,0.612172711608722,0.6258954137309206,0.7468415267164317,-0.702695668703354,0.585598710032633
300,0.06530684449576782,1.0,2.8467964695293584,0.11863886818669062,2.340091548432096,0.8393763748143287,-0.8466437927484174,0.49025615345770246,-0.6673378019592254,0.6597332794283459,0.6404397769345627,-0.6710831893848603,0.6947437466896882,0.6113299475643863,0.8816724646331235,-0.823019641074007,0.39088853245167343
450,0.014348118425301665,1.0,3.090264303548801,0.12261052420068996,3.1804564504528297,0.8452275265362499,-0.834464359886764,0.4816641524762215,-0.9271902568271255,0.9014392977549186,0.15629624371339884,-0.9555018720332695,0.9551754603607379,0.024530011197111068,0.8472894098162411,-0.8547310670377299,0.4763325452786238
600,0.01742267649300152,1.0,3.060375992846319,0.1045436109000354,4.03183426377078,0.8041930288280152,-0.8292415446870309,0.470642138206449,-0.9413073563241801,0.9502711491058382,0.03800253416448564,-0.9319021279115701,0.9303418240372624,0.08926555018328296,0.8345201569729809,-0.8294372643834266,0.48585516026151404
750,0.012353655388837323,1.0,3.3288505722848103,0.12841144657942127,4.774862462482513,0.8081475001821776,-0.8210841367667987,0.4670430631409117,-0.9292907312622749,0.9378907312313194,0.0402421063741297,-0.9235296105396043,0.9441727032449403,0.03946572181817871,0.9235259330368923,-0.9203700878414056,0.0947750718191793
900,0.014597237176081024,1.0,3.1208696846175408,0.12397819170772457,5.776802347348044,0.7801658224380803,-0.835327749308543,0.4672422259604897,-0.9086261468626655,0.9073245280122076,0.05518829109345211,-0.9102798144376253,0.9218471014084704,0.05073405482400196,0.9227007118925046,-0.9347068893857952,0.04303824028963781
1050,0.01674977223878625,1.0,3.215486913205953,0.11461608352433712,6.353097057328776,0.7975176630442118,-0.8252433807876309,0.4572011388528834,-0.9061955475241665,0.925484542401338,0.04892834253068012,-0.9096213042190846,0.9281796313321207,0.05175448195082928,0.8687828942340456,-0.8674746303721291,0.20174564805776785
1200,0.020457912097863747,1.0,2.9244168868452185,0.11626325703099291,6.794352591175231,0.7852147233412858,-0.821462734171134,0.4726175496110399,-0.8794030130697312,0.9215420265770571,0.05713699804802541,-0.9188133639142835,0.8948909974458756,0.0550908611780925,0.8610750235781177,-0.8326189431179569,0.30043983992025713
1350,0.018828677680980753,1.0,2.8188217330240453,0.11670583312156388,7.051077940645319,0.7788297956947169,-0.8179926390494635,0.4547975693360605,-0.8685034890543588,0.9340828347062339,0.05282824932558568,-0.8879834430507715,0.9235809711761191,0.056832146930325775,0.8675313350704309,-0.8950497571293123,0.12922470986557802
1500,0.018987042113865676,1.0,2.697689104059682,0.11827618747271271,7.552975343286506,0.7719362050994487,-0.7829202279249865,0.47442680943488225,-0.87261321217821,0.9023599681102292,0.0592952842772182,-0.9097627724059307,0.9396188608016975,0.05502416907779124,0.9288837014978407,-0.8992404929748125,0.06003443372571927
