accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.5,0,0.0,0.0012848616050525896,0.0012848616050525896,0.16304077917432933,0.49321328583683455,0.49409604675617147,1.0480569704973202,1.0376772479287248,1.0223114558580584,0.8944096940211618,0.8931885664606812,0.06345404509454966
0.5,1,0.7800379511991692,0.0007308711786407629,-0.0007308711786407629,-0.0034788566524484956,0.33061347626932125,0.49733026205337505,1.1738962098442438,1.0355532817322712,1.0322372645465672,0.969916941680781,0.8918104501894396,0.06345404509454966
0.5,240,0.7001183658394282,0.0022534778718294366,0.0022534778718294366,0.16571007116874872,0.32660952216288197,0.3305227747829122,0.9810743272782887,1.0329633517764634,1.022934025099239,0.9737803153367163,0.9719304530977392,0.06345404509454966
0.5,480,0.7401073606569257,0.001022675869460273,0.001022675869460273,0.00231600572964615,0.49488192489099286,0.3326878448305423,1.0071552278972515,1.0343964629830824,1.0325674295342055,0.8967071002146559,0.9794700900241318,0.06345404509454966
0.75,720,0.6555785695214463,0.001322725519826697,-0.001322725519826697,0.16629930210765817,0.32541264987116875,0.4952624381834935,1.0958227510564025,1.0281017644546084,1.018676547339238,0.9692441980720847,0.8943404268730885,0.06345404509454966
0.5,960,0.7292872693923242,0.0004351296516138803,0.0004351296516138803,0.001290700016349881,0.49811334996915474,0.32961861882750326,1.0045166488817039,1.0320186357379393,1.0322381495001762,0.8971999541436071,0.9768525352215638,0.06345404509454966
0.5,1200,0.812772992981475,0.3286412468740871,0.4955059751635471,0.3305693540461913,0.5003156619276269,0.3286412468740871,1.17491187802549,0.8956890757076114,0.972117131281339,0.8982097343316842,0.9758473007768718,0.06345404509454966
0.5,1440,0.7761834678144443,0.16673838333390892,0.3327321243570388,0.16673838333390892,0.822813151710033,0.48973226088995836,1.1802993063613632,0.9736391811377779,1.0217348610942796,0.5739914080860661,0.8954278159689992,0.06345404509454966
0.5,1680,0.608864111748459,0.4925263337578399,0.4953121227057487,0.4958077951496093,0.6608304835666222,0.4925263337578399,1.208209735395235,0.894375975140564,0.8973495425691698,0.7724091106446548,0.8937487018864881,0.06345404509454966
0.5,1920,0.5817190646868359,0.16489130996842824,0.16489130996842824,0.32939087720364507,0.8232896318516998,0.4942335667100389,1.0176622164279423,1.0186330670964077,0.9740800752524544,0.5708023066561551,0.8932262824648979,0.06345404509454966
0.5,2160,0.5128603692017168,0.3266756906598565,0.32770348958055007,0.3266756906598565,0.6580090138526263,0.49591705607157266,1.142721963761161,0.9748911832491259,0.9765172961999469,0.7703093607456518,0.8986838727348339,0.06345404509454966
0.5,2400,0.5021072778350467,0.163431313861195,0.163431313861195,0.16499094668346168,0.8234992128817457,0.4976334111683547,1.0812177258236235,1.0202310551684615,1.0213002561830218,0.5717695680781738,0.8975258418215739,0.06345404509454966
