config,hidden_side,radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,elapsed_seconds,predictions,scores,margins,per_case_mse
h8_r8_open,8,8,false,0,1.0575066,1.114386,0.0,false,-0.065792546,-0.028079743,1.0575066,0,-0.065792546,0,-1,NaN,16.56006302089033,NaN,5.144,1|0|0|1,0.0658|-0.0291|-0.0032|0.0143,-0.0658|-0.0291|-0.0032|-0.0143,1.1359|1.059|1.0063|1.0288
h8_r8_open,8,8,false,5,1.0829736,1.1522845,0.25,false,-0.09877139,-0.038588967,1.0575066,0,-0.065792546,0,-1,1.0005989665088428,16.56074117282676,0.04613860431090188,11.374,1|0|0|0,0.0988|-0.0778|-0.0486|-0.0708,-0.0988|-0.0778|-0.0486|0.0708,1.2073|1.1616|1.0996|0.8634
h8_r8_open,8,8,false,10,1.0734609,1.1199011,0.0,false,-0.050251875,-0.03599576,1.0575066,0,-0.050251875,10,-1,1.0031532402460441,16.56424758616289,0.040894156778941974,14.524,1|0|0|1,0.0503|-0.024|-0.048|0.0217,-0.0503|-0.024|-0.048|-0.0217,1.103|1.0487|1.0983|1.0438
h8_r8_open,8,8,false,15,0.9937364,1.0613322,0.25,false,-0.027724046,0.003987615,0.9937364,15,-0.027724046,15,-1,0.9030995692068235,16.569116271354723,0.03871367993345716,17.826,1|1|0|1,0.0072|0.0741|-0.0277|0.0232,-0.0072|0.0741|-0.0277|-0.0232,1.0145|0.8573|1.0562|1.0469
h8_r8_open,8,8,false,20,0.97399247,1.0398434,0.5,false,-0.06243892,0.015067743,0.97399247,20,-0.027724046,15,-1,1.0317260337062932,16.57527238210629,0.039681991111272887,21.251,1|0|1|0,0.002|-0.0624|0.0132|-0.1115,-0.002|-0.0624|0.0132|0.1115,1.004|1.1288|0.9738|0.7894
h8_r8_open,8,8,false,25,0.9744734,1.0210956,0.5,false,-0.056513596,0.015280211,0.97399247,20,-0.027724046,15,-1,0.998929255158122,16.58380116069594,0.041278445512787997,24.584,1|0|1|0,0.0565|-0.0458|0.109|-0.0545,-0.0565|-0.0458|0.109|0.0545,1.1162|1.0937|0.7939|0.894
h8_r8_open,8,8,false,30,1.0494336,1.0848633,0.25,false,-0.056574915,-0.023520706,0.97399247,20,-0.027724046,15,-1,0.9919712702105624,16.59507777762167,0.04247201089957257,28.081,0|0|0|1,-0.0502|-0.0444|-0.0566|0.0433,0.0502|-0.0444|-0.0566|-0.0433,0.9021|1.0909|1.1164|1.0884
h8_r8_open,8,8,false,35,0.9522436,0.98441386,0.75,false,-0.06588555,0.026175149,0.9522436,35,-0.027724046,15,-1,0.9906120708596586,16.608896358049257,0.04386224976440307,31.593,1|1|1|0,0.0659|0.0379|0.1099|-0.0228,-0.0659|0.0379|0.1099|0.0228,1.1361|0.9257|0.7923|0.9549
h8_r8_open,8,8,false,40,1.1080316,1.156342,0.5,false,-0.11538598,-0.050664105,0.9522436,35,-0.027724046,15,-1,0.9671096449963398,16.62372234282232,0.0439317337886172,35.223,0|0|0|0,-0.0082|-0.1144|-0.1154|-0.0188,0.0082|-0.1144|-0.1154|0.0188,0.9836|1.2418|1.2441|0.9627
h8_r8_open,8,8,false,45,0.93352497,0.97002095,0.75,false,-0.030436974,0.034583613,0.93352497,45,-0.027724046,15,-1,0.9311012290043504,16.6406745157714,0.042991190707459735,38.817,0|1|0|0,-0.0411|0.0629|-0.0304|-0.0648,0.0411|0.0629|-0.0304|0.0648,0.9195|0.8782|1.0618|0.8745
h8_r8_open,8,8,false,50,1.1289058,1.1635104,0.25,false,-0.11346545,-0.061682627,0.93352497,45,-0.027724046,15,-1,0.9719690246728819,16.65886068013525,0.04434560615715442,42.567,1|0|1|1,0.0726|-0.1135|0.0027|0.0634,-0.0726|-0.1135|0.0027|-0.0634,1.1504|1.2398|0.9947|1.1307
