accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.24376535535464045,-0.6750258006023395,-0.4220319338034115,0.24376535535464045,0.5311032429866349,1.260987757369226,0.0,normal,0.2764076519423523,0.5380079114331766,0.6527232182528413,0.4473194483623559
0.5,1,0.3524385300041638,0.12224469756577362,-0.5438819421450894,-0.42855726874810607,0.12224469756577362,0.5218730001995304,1.333842838120526,0.5389048442804223,normal,0.39352743862472467,0.5071603590567614,0.5528280133952865,0.39965221801581274
0.5,250,0.2919101327670826,0.4312975562445984,-0.6819407804840679,-0.612665995304694,0.4312975562445984,0.5499645056334679,1.3569164294470324,0.6711177596383194,normal,0.330358340171864,0.33422329882134616,0.49960386795832484,0.39034597486645384
0.5,500,0.3538398590623519,0.30772745602238416,-0.5641030696913192,-0.5674785454547542,0.30772745602238416,0.44149298517993935,1.301034606445424,0.5256767658889101,normal,0.3280774964723734,0.37169953332278116,0.6096122172716736,0.5802468705133671
0.5,750,0.33588568670033514,0.3257204865767577,-0.6319291243574593,-0.33187860266280605,0.4353041825999262,0.3257204865767577,0.9964482391114369,0.7339435235793127,normal,0.3698824096702587,0.6357609933020159,0.5673217474717538,0.561545313675261
0.75,1000,0.3529990409992314,0.1628229304467358,-0.6689491040159187,-0.6163883415198623,0.46703899822140094,-0.1628229304467358,0.9268047103839583,0.569461555061092,normal,0.3005797643328615,0.32114778948643946,0.471426842548939,0.6155606632727012
0.75,1250,0.4285110254571847,0.02473984677920467,-0.7003029398288285,-0.7020355299399478,0.6111640737817049,-0.02473984677920467,1.0222672542578728,0.6015410897631519,normal,0.1433634811554363,0.21797354171429834,0.48792991681404707,0.5991067927348713
0.75,1500,0.3991923277835083,0.3654092332401888,-0.6620984027941532,-0.5061273642677834,0.7269774895495458,-0.3654092332401888,0.7149609648149889,0.6387056317871891,normal,0.27193560907814096,0.49571023571903056,0.189164225688778,0.6311647508562013
0.75,1750,0.3544105344891451,0.3680387806013825,-0.7409334935837936,-0.6699915737244792,0.7624375326106059,-0.3680387806013825,0.8279495549483462,0.6947206617264766,normal,0.14545828749517162,0.2639401461325312,0.1859402737886805,0.4599093278396554
0.75,2000,0.31816167055628325,0.30619763840682157,-0.6428613826939615,-0.7177630509077219,0.7863133566185352,-0.30619763840682157,0.9013203973867455,0.6499318250448023,normal,0.22102679590347685,0.17881938352774604,0.16451466476286208,0.66823985783354
