config,input_side,hidden1_side,hidden2_side,output_side,layer1_radius,layer2_radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
r1_2_r2_1,8,8,4,4,2,1,false,0,1.0723791,1.4315386,0.5,false,-0.25951207,-0.023679499,1.0723791,0,-0.25951207,0,-1,NaN,10.77543824050337,NaN,0.002,2.172,1|0|1|0,0.2595|-0.062|0.1532|-0.0737,-0.2595|-0.062|0.1532|0.0737,1.609|1.4616|1.3292|1.3263
r1_2_r2_1,8,8,4,4,2,1,false,10,1.0357205,1.3898746,0.75,false,-0.34791818,0.0031859092,1.0357205,10,-0.25951207,0,-1,1.176814338307842,10.746217993874636,0.052539872939655355,0.0019117794,24.26,1|1|1|0,0.3479|0.0881|0.1015|-0.171,-0.3479|0.0881|0.1015|0.171,1.7527|1.258|1.3038|1.2451
r1_2_r2_1,8,8,4,4,2,1,false,20,0.96801513,1.3597629,0.75,false,-0.31277108,0.03738307,0.96801513,20,-0.25951207,0,-1,1.222363567969403,10.720474504815467,0.03966419418948757,0.0018183127,46.566,1|1|1|0,0.3128|0.191|0.133|-0.1383,-0.3128|0.191|0.133|0.1383,1.7301|1.15|1.225|1.3339
r1_2_r2_1,8,8,4,4,2,1,false,30,0.9209695,1.3268155,0.75,false,-0.3015849,0.06644865,0.9209695,30,-0.25951207,0,-1,1.217880917282318,10.692469462114081,0.03636038005853252,0.0017294157,67.987,1|1|1|0,0.3016|0.2916|0.1649|-0.1109,-0.3016|0.2916|0.1649|0.1109,1.6927|1.0449|1.1523|1.4173
r1_2_r2_1,8,8,4,4,2,1,false,40,0.87327325,1.2885683,0.75,false,-0.23624694,0.09762713,0.87327325,40,-0.23624694,40,-1,1.1463368725486784,10.667693049005159,0.032055140590533646,0.001644865,89.278,1|1|1|0,0.2362|0.4391|0.1567|-0.031,-0.2362|0.4391|0.1567|0.031,1.5976|0.9184|1.1458|1.4924
r1_2_r2_1,8,8,4,4,2,1,false,50,0.81847674,1.2373174,0.75,false,-0.18172558,0.13340628,0.81847674,50,-0.18172558,50,-1,1.1152445296645284,10.649455569683553,0.026509694596720087,0.0015644479,111.265,1|1|1|0,0.1817|0.5311|0.1597|-0.0246,-0.1817|0.5311|0.1597|0.0246,1.5191|0.818|1.1244|1.4878
r1_2_r2_1,8,8,4,4,2,1,false,60,0.7559906,1.1959016,0.5,false,-0.051848978,0.16540474,0.7559906,60,-0.051848978,60,-1,1.0509218596928884,10.640145670531805,0.028501098015614502,0.0014879622,133.63,1|1|1|1,0.0518|0.5608|0.1721|0.0194,-0.0518|0.5608|0.1721|-0.0194,1.3667|0.7903|1.1343|1.4923
r1_2_r2_1,8,8,4,4,2,1,false,70,0.66662264,1.1416456,1.0,true,0.011763945,0.21226709,0.66662264,70,0.011763945,70,70,1.102814199954912,10.632946319074334,0.0256589423566998,0.001415216,155.925,0|1|1|0,-0.1073|0.573|0.157|-0.0118,0.1073|0.573|0.157|0.0118,1.1914|0.7782|1.1514|1.4457
r1_2_r2_1,8,8,4,4,2,1,false,80,0.60188967,1.1178482,1.0,true,0.034696355,0.24729036,0.60188967,80,0.034696355,80,70,1.0846155476973225,10.624001489731098,0.02521414358007568,0.0013460263,176.664,0|1|1|0,-0.2412|0.5465|0.1667|-0.0347,0.2412|0.5465|0.1667|0.0347,1.0764|0.7893|1.1604|1.4453
r1_2_r2_1,8,8,4,4,2,1,false,90,0.5554165,1.0913115,1.0,true,0.05667253,0.27502835,0.5554165,90,0.05667253,90,70,1.0687923356086924,10.616317612336026,0.02430765686845707,0.0012802194,198.015,0|1|1|0,-0.3397|0.5187|0.185|-0.0567,0.3397|0.5187|0.185|0.0567,0.9786|0.8114|1.1452|1.4301
r1_2_r2_1,8,8,4,4,2,1,false,100,0.53570175,1.0718384,1.0,true,0.04575181,0.28768307,0.53570175,100,0.05667253,90,70,1.0395555975405104,10.610469800954746,0.022528520784871386,0.0012176296,219.888,0|1|1|0,-0.4071|0.4773|0.2206|-0.0458,0.4071|0.4773|0.2206|0.0458,0.9119|0.8359|1.1169|1.4226
