accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.11709580619601326,0.1938354047151468,0.11709580619601326,0.3364649739837138,0.579338820943149,1.284838157769144,0.8556132817967106,0.9509998161300428,0.8903079229506072,0.7270556241917324
0.5,1,0.3999049767532142,0.14185729970940278,0.2231823008370988,0.14185729970940278,0.31585349729480117,0.5887810555070154,1.3062163786612295,0.8396541664671161,0.948456581477346,0.8967337743190761,0.7126811137525924
0.75,500,0.1849520767777842,0.031031148625861683,-0.031031148625861683,0.42821470043426635,0.6397455245016709,0.0890707581392107,0.645424366770821,0.9974630170848161,0.8725442273891796,0.7638393358541641,0.9923121704660472
1.0,1000,0.21595575772470768,0.12321268896224995,-0.13906614632018688,0.6201108414224845,0.6180125281498239,-0.12321268896224995,0.450048322666001,1.001116221837769,0.8032440154069258,0.800622929175956,1.019244305397282
0.5,1500,0.11242730908435804,0.12234382441182479,0.12356940193353769,0.7432132851058123,0.8698351967454925,0.12234382441182479,0.6512365385272705,1.016820118220251,0.6792248197977353,0.49494410189509047,1.016664961320368
0.5,2000,0.12571131684801998,0.12341211635264351,0.6210613685366982,0.6193150756506265,0.8684255417119019,0.12341211635264351,1.0130318983576734,0.8010173556173751,0.7990469580108723,0.4960347457196262,1.0149988939223225
0.75,2500,0.01128619500990166,0.00022919437407772913,0.8698553761591162,0.8679609819117676,0.8671173269778185,-0.00022919437407772913,1.13274822465507,0.4967825400115372,0.4969315731467958,0.49793932457202233,1.0254539841470665
