epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.001268204137538,0.75,0.0,0.0,0.0,-0.043493775610370135,-0.04376757318366031,0.03108705036212358,-0.042704716931479154,-0.03505197262360392,0.027636742817762874,-0.04729608132477357,-0.04279051494262027,0.029011024745388806,-0.05079373606144824,-0.04087811838588816,0.02986659085964558
1,1.003446681877067,0.5,0.13577977476338904,0.15865760524292866,0.002416580887198802,-0.044478769776026356,-0.0397685820683593,0.030998114770981286,-0.04419388527740513,-0.04067514150806197,0.030734860080462074,-0.048896220895316284,-0.04723555740577377,0.029109894940086097,-0.046052066071660264,-0.03953268500600338,0.030713533229411043
100,1.0007012988862938,0.5,0.10666077240942488,0.1575744069341403,0.1749212060284354,-0.04431542237548754,-0.0350712493919564,0.029670402016946717,-0.03989927517799279,-0.032979694886218366,0.03002662869131584,-0.03772263110436974,-0.03231595729513282,0.026940914727419576,-0.03500387615533411,-0.034494562394049466,0.025493311104171128
200,0.9968860131158287,0.75,0.08601538507373342,0.15125825310506477,0.3014246973823757,-0.0284278318633768,-0.028582220058331383,0.02947753940495286,-0.03033099776574928,-0.020270366255303048,0.03171086136235497,-0.028769735130801576,-0.02017912701406258,0.030631749652429173,-0.02868958977857,-0.02516347446145853,0.031095790761330885
300,1.0020059004469613,0.5,0.07225822144381308,0.14986231215998608,0.3954291905645544,-0.023891377659653778,-0.019500192320680548,0.026448859846437217,-0.025915514552108665,-0.023233448931496974,0.02867668335484162,-0.018516115317737038,-0.017173036659680327,0.03274042740361639,-0.023823428982463726,-0.018011972814167505,0.028931664404841156
400,1.0016173127941588,0.25,0.07122908128421641,0.1491775732961747,0.4649539250380587,-0.021880202359516564,-0.012766771585590227,0.027485731589466766,-0.015831150762732234,-0.017452052244818658,0.028925352139207626,-0.027501273563708517,-0.017728247067107062,0.030381073113866803,-0.02117518963577511,-0.0171726606666621,0.029609606256944754
500,1.0008673648854323,0.25,0.06164757862279705,0.1494575238075137,0.5195069585828409,-0.015743650538410696,-0.013776298505832117,0.031619590906162495,-0.021681301717423145,-0.012397651769606615,0.02559659783819777,-0.01060007860354982,-0.010636909112920352,0.028936164218640818,-0.01745190565449678,-0.007527059045443293,0.028847256507771226
600,1.0003187330668486,0.5,0.046137146137026096,0.14990723079588156,0.5560719362811338,-0.01473550851371615,-0.007806957099996001,0.03260787087529048,-0.007678827903852754,-0.010447530112727801,0.03009894225843051,-0.012418585954012644,-0.004055300378847153,0.02948176985811547,-0.008291188414181016,-0.008731145453344894,0.030841742074026554
700,1.0037292574413947,0.25,0.04363040100403755,0.14994892166535817,0.5845499203803675,-0.002543657993183883,-0.0024351560325037787,0.028994893724423418,-0.008364707863697958,-0.004161686449109032,0.02724334172383873,-0.0033933217286696176,-0.006950012006406015,0.030328585762381285,-0.018258324043554715,-0.0030545662135586286,0.03077847496567823
800,0.9995680886966306,0.5,0.04031257971578432,0.14897047773629726,0.6082983463568851,-0.004504990238276095,-0.00730025152388873,0.02816166454966995,-0.01189379130664528,-0.012418861931385718,0.02872108048248416,-0.004484185803141039,-2.5421857885857865e-6,0.02839736739241538,-0.009219717208805753,-0.004442591517185998,0.029815207453065498
900,1.00022233286542,0.5,0.03256450938628152,0.15043960355040448,0.6239286802804002,-0.00086547124146106,-0.00023850997197043667,0.02915835230923839,0.0008596255339208875,-0.0024507031086497253,0.030547722179954977,-0.008758110118786201,-0.0064948213547305345,0.02776429849372843,-0.005199868587646957,-0.006079758334612976,0.027341199896900332
1000,0.9993227361475974,0.75,0.03221194053640131,0.14856971921582168,0.6348072032778115,-0.0045449829484665956,-0.0025413677190071985,0.03209293000086171,-0.006767393417221868,-0.00430805585894662,0.02863935457577833,-0.0021170134790669277,-0.001608548970147972,0.027819101913979887,-0.0032057010571485797,-0.00501756665356588,0.02816990266153915
1100,0.9979539677478314,0.5,0.028479145521663612,0.15070743484458787,0.6438684991975069,-0.001582359761962859,0.005608760936609702,0.029185910458847546,-0.0002590572231228681,-0.0035469228065399096,0.03175915729859315,-0.0064603566757612295,0.005384478114943822,0.032786802122615824,0.002407138687212427,-0.004482755844381308,0.02695374476580669
1200,1.0029907065930455,0.25,0.026968925609561198,0.1478864031332342,0.6503114554096057,-0.007770481375335949,-0.00270433378311577,0.028460832255062976,-0.0043175540584671,-0.002937874976057653,0.02885488253863499,0.0014292880576541045,-0.00622752658593906,0.031966602162768094,-0.005613206766024138,-0.005090268577525107,0.030193795302975335
1300,0.9974860086880349,1.0,0.026485997325298643,0.1453942224217138,0.6528715720549837,-0.001733130944128261,-0.0018154908619450688,0.029493714839071733,-0.0027162290840437673,0.0013891367864807772,0.027909365908656034,-0.006038062832290479,-0.005187057231988507,0.030066301773497714,0.001942671546512491,-0.003120804568090586,0.031855351455920604
1400,1.0022893438570453,0.5,0.021324551404028162,0.1459437285333738,0.6537090561567243,0.004008125122087258,0.000783177974269571,0.02884827943066461,-0.0003953697407311223,-0.006704962000772075,0.030100023298249512,-0.0020423240004549467,-0.0017466996032885708,0.030449123566823312,0.000793978572081271,0.007102290164318036,0.030772219744321976
1500,1.001455234887892,0.5,0.023494141523137904,0.14996846439398975,0.6581349094413327,-0.0052505518255726216,-0.0032659403368188143,0.033870068494178944,-0.00654529037046013,-0.004284206125719043,0.026454409845648005,-0.0027057620638200703,0.0012574857445483913,0.03010603489871286,-0.006507519983394635,0.0034717734550697202,0.028878516677153986
1600,1.003318183291456,0.25,0.02333769988718871,0.14729472013611208,0.6643078527979851,-0.00449928328700324,0.00030575114671151115,0.029174012042206963,-0.0012438392435848399,-0.003968454143333329,0.0315834446348384,-0.005224559453855191,0.00010836157387939947,0.03005939643646987,-0.007998375018673643,0.0030086465818599606,0.029250924799104662
1700,0.9955521782270187,1.0,0.02455729838901642,0.14753291848202746,0.6645850741721662,0.0007330510405681858,-0.004367735946995927,0.032112657432034786,-0.0018958571759800614,0.0009384519315754373,0.029052494400814546,-0.006891152389531129,0.0007540214392756699,0.031694724826116606,0.005034978985221858,0.0027713730676038944,0.0306556483839407
1800,1.0029617058365554,0.5,0.02446603622316982,0.14761734563659204,0.6669408060488399,-8.523544099726076e-6,0.001755161188545896,0.03426722788953751,-0.007259832195559726,-0.0008369150896828315,0.030045674913129247,0.001532569982061583,0.0026294883923282334,0.028244716408395612,-0.007604860337945897,0.00988744147504328,0.030202741012413808
1900,0.998710030400986,0.5,0.02876574485483785,0.14728137998098562,0.6675844358104364,0.002551428609695801,0.004259454820278867,0.03320889308625418,-0.0017084303535849588,0.005720420834484178,0.032381128888124305,0.006753697353480395,0.00019925861556334667,0.029882695735201557,0.0033342760562758947,-0.0027214513593967413,0.02503870623747516
2000,1.00170459841285,0.25,0.020622450388536294,0.1427743282915773,0.6641688104708526,-0.0006886444893255863,-0.0001233841085551946,0.032977948774633,0.0012009101335556211,-0.0038568015005964284,0.03077967570824592,0.0004063772061139733,-0.0010577401732197189,0.03172288271860197,0.0005723750650265079,0.0002944269146877021,0.030163642413669402
