timestamp,config_id,hidden,output_replicas,epoch,seconds,relaxation,sweeps,minit,digits,target_scale,target_off,target_on,input_low,input_high,skip_scale,pixel_copy_scale,beta,lr,train_accuracy,train_mse,validation_accuracy,validation_mse,initial_graph_path,best_epoch,best_validation_mse,best_graph_path,final_graph_path
2026-05-20T02:02:50,1,120,4,0,0.0,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.140625,25.68867,0.09375,25.936161,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,0,25.936161041259766,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:02:55,1,120,4,1,2.9603182,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.2265625,19.476429,0.234375,19.270605,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,1,19.270605087280273,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:02:58,1,120,4,2,0.9527172,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.1640625,19.60024,0.2265625,19.553293,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,1,19.270605087280273,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:03:00,1,120,4,3,0.9238822,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.234375,20.177315,0.2578125,20.110798,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,1,19.270605087280273,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:03:02,1,120,4,4,0.950326,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.203125,20.279142,0.234375,20.043087,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,1,19.270605087280273,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:03:04,1,120,4,5,0.9832733,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.2109375,19.842302,0.296875,19.740671,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\initial_graph.jld2,1,19.270605087280273,ext/IsingLearning/experiments/mnist_manager/runs/20260520_manager_audit_15w_b64_parallel_sync\checkpoints\config_1\best_graph.jld2,
