timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-06-06T00:25:42,0,0.0,0.095,19.18806,0.095,19.382088,45-34-36-47-38-45-44-37-42-32,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:50,1,6.8437134,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:51,2,0.7825913,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:52,3,0.7592644,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:53,4,0.7788281,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:54,5,0.7620126,0.1,7.639464,0.1025,7.744703,3-1-3-2-0-1-1-1-387-1,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:55,6,0.7697111,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:55,7,0.864141,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:56,8,0.8251347,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:57,9,0.9160295,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:58,10,0.897877,0.09,8.232063,0.1,7.476925,0-0-1-3-0-1-1-2-392-0,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:25:59,11,0.8049926,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:00,12,0.8637521,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:01,13,0.7773578,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:02,14,0.7851669,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:03,15,0.8029872,0.1,7.874331,0.1025,7.7435803,1-1-0-3-1-3-2-0-388-1,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:03,16,0.8462663,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
2026-06-06T00:26:04,17,0.874848,missing,missing,missing,missing,missing,0.1025,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p1_lr0p0001_s75_e80\best_checkpoint.bin,
