config,nn,seed_index,seed,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn1_seed03,1,3,37204,0,1.0462414,1.0455037,0.5,false,-0.2609089,0.009801205,1.0462414,0,-0.2609089,0,-1,NaN,11.540096538807637,NaN,0.002,0.721,1|1|1|1,0.2609|0.2522|0.2794|0.2315,-0.2609|0.2522|0.2794|-0.2315,1.3225|0.8024|0.7801|1.277
nn1_seed03,1,3,37204,10,1.0032437,1.0240909,0.5,false,-0.09216139,0.0014612982,1.0032437,10,-0.09216139,10,-1,0.4130403750568197,11.450590053496903,0.04380457515074526,0.0019117794,0.964,1|1|1|1,0.0922|0.0906|0.0667|0.0593,-0.0922|0.0906|0.0667|-0.0593,1.1164|0.9355|0.9612|1.0833
nn1_seed03,1,3,37204,20,1.0279802,1.0481625,0.25,false,-0.028961215,-0.013779311,1.0032437,10,-0.028961215,20,-1,0.5035699121110339,11.387757242523588,0.036559783157559304,0.0018183127,1.194,1|0|0|0,0.0282|-0.0039|-0.029|-0.006,-0.0282|-0.0039|-0.029|0.006,1.059|1.039|1.0634|1.0312
nn1_seed03,1,3,37204,30,0.979285,1.0308484,0.5,false,-0.008427711,0.010532614,0.979285,30,-0.008427711,30,-1,0.43671322650180217,11.33121927028893,0.03374522858133368,0.0017294157,1.421,0|0|0|0,-0.0282|-0.0008|-0.0084|-0.0231,0.0282|-0.0008|-0.0084|0.0231,1.0148|1.0366|1.0523|1.0198
nn1_seed03,1,3,37204,40,1.0026344,1.0503246,0.5,false,-0.030675665,-0.001036061,0.979285,30,-0.008427711,30,-1,0.384968273416158,11.303388604003025,0.03086219945186594,0.001644865,1.644,0|0|0|0,-0.0019|-0.0101|-0.0307|-0.0347,0.0019|-0.0101|-0.0307|0.0347,1.0468|1.0584|1.0787|1.0174
nn1_seed03,1,3,37204,50,0.990831,1.0563653,0.5,false,-0.017376535,0.0047244616,0.979285,30,-0.008427711,30,-1,0.36440032952735524,11.28539117692042,0.028828428197057148,0.0015644479,1.879,1|1|1|1,0.0174|0.0198|0.0203|0.0038,-0.0174|0.0198|0.0203|-0.0038,1.0796|1.0405|1.0402|1.0652
nn1_seed03,1,3,37204,60,0.99457633,1.0582749,0.5,false,-0.02772171,0.0030596284,0.979285,30,-0.008427711,30,-1,0.3074268418217425,11.26850792851736,0.025602381550681615,0.0014879622,2.11,1|1|1|1,0.0277|0.009|0.0425|0.0115,-0.0277|0.009|0.0425|-0.0115,1.0885|1.0548|1.0193|1.0705
nn1_seed03,1,3,37204,70,1.0127796,1.06707,0.25,false,-0.018355384,-0.0063258,0.979285,30,-0.008427711,30,-1,0.3145204910242262,11.251616976351423,0.02324077127052735,0.001415216,2.34,1|1|0|1,0.0079|0.008|-0.0184|0.007,-0.0079|0.008|-0.0184|-0.007,1.0684|1.0519|1.0799|1.0681
nn1_seed03,1,3,37204,80,1.002746,1.0654894,0.5,false,-0.008122891,-0.0013620518,0.979285,30,-0.008122891,80,-1,0.28478818157847685,11.240956380210577,0.02099363734048129,0.0013460263,2.577,0|1|0|1,-0.0003|0.0043|-0.0081|0.0019,0.0003|0.0043|-0.0081|-0.0019,1.0645|1.0554|1.0707|1.0713
nn1_seed03,1,3,37204,90,0.9985223,1.06221,0.75,false,-0.017823875,0.00080331415,0.979285,30,-0.008122891,80,-1,0.2953658015473187,11.228692794360223,0.019226353507056974,0.0012802194,2.826,0|0|1|0,-0.0127|-0.0178|0.0051|-0.0032,0.0127|-0.0178|0.0051|0.0032,1.0537|1.08|1.0555|1.0597
