config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
checker_2x2_global,0,-0.1875,0.0,0.015625,0.18983757913440874,0.9724273681640625,0.0,-0.2265625,0.1950754609987401,0.29347318803729616,0.015625,0.078125,0.5,0.21997067253202993,0.0
checker_2x2_global,1,-0.21875,0.1606968843633515,0.03125,0.16497800439902244,1.001739501953125,1.3154264250377137,-0.2109375,0.186320213004906,0.3306236470183915,0.03125,0.0859375,0.5,0.24387662137157162,0.026832812116750877
checker_2x2_global,100,-0.1953125,0.14559112494022222,-0.3203125,0.11420085234979357,0.6110076904296875,1.3131043995290321,-0.5625,0.12474772930896151,0.26940795304016235,0.1953125,0.3984375,0.75,0.1876679355464275,0.7076888590221566
checker_2x2_global,200,0.0703125,0.09923207751696694,-0.3515625,0.19938792429542646,0.448150634765625,0.7493486755176124,-0.5625,0.10998533626601496,0.29099384762368896,0.0703125,0.4375,1.0,0.2558538440518904,0.8049212948949833
checker_2x2_global,300,0.1015625,0.1127637244510988,-0.3984375,0.12474772930896151,0.40887451171875,0.6606068173940532,-0.6015625,0.1050033601612886,0.26073233555976827,0.1015625,0.4453125,1.0,0.20925535218807387,0.8417470322672275
checker_2x2_global,400,0.15625,0.14192037138523064,-0.390625,0.2001763335565147,0.406219482421875,1.183535734964306,-0.5546875,0.12063967610870356,0.22660160257668652,0.15625,0.4140625,1.0,0.12296734420949118,0.8567691699258704
checker_2x2_global,500,0.1171875,0.09021097956087903,-0.375,0.1270001270001905,0.435028076171875,1.0525151238521468,-0.640625,0.12063967610870356,0.141100227475183,0.1171875,0.3359375,1.0,0.12675183716935406,0.874391595182681
checker_2x2_global,600,0.078125,0.11276372445109878,-0.40625,0.12296734420949118,0.4215850830078125,0.9726484060928697,-0.625,0.12063967610870356,0.254000254000381,0.078125,0.4140625,1.0,0.1950754609987401,0.8874931215746354
checker_2x2_global,700,0.1328125,0.11727427342914275,-0.3515625,0.12474772930896151,0.412811279296875,0.6720566614877053,-0.703125,0.1270001270001905,0.13376526141450298,0.1328125,0.375,1.0,0.12675183716935406,0.9146807757276586
checker_2x2_global,800,0.140625,0.13499262649501087,-0.3515625,0.12474772930896151,0.402496337890625,1.136174966581952,-0.671875,0.12063967610870356,0.1480722905401495,0.140625,0.4140625,1.0,0.12600403219354633,0.9277246066397267
checker_2x2_global,900,0.1640625,0.11914260398959665,-0.390625,0.12600403219354633,0.387542724609375,1.3131043995290321,-0.65625,0.12474772930896151,0.20819888134557396,0.1640625,0.3984375,1.0,0.12063967610870356,0.966760545954912
checker_2x2_global,1000,0.1171875,0.11276372445109878,-0.375,0.16800537625806175,0.4194488525390625,1.4426707275483897,-0.5625,0.10998533626601496,0.3419583072115192,0.1171875,0.4375,1.0,0.12675183716935406,0.9886898827155132
checker_2x2_global,1100,0.0625,0.12629537138523064,-0.375,0.1419904585617662,0.4421539306640625,0.6629126073623883,-0.65625,0.12675183716935406,0.16497800439902244,0.0625,0.3828125,1.0,0.19050019050028574,1.0429555291998502
checker_2x2_global,1200,0.09375,0.10825317547305482,-0.34375,0.12296734420949118,0.432525634765625,0.943987966687076,-0.6328125,0.13633117587745303,0.15534009255449382,0.09375,0.4140625,1.0,0.13839517985266545,1.047987846978121
checker_2x2_global,1300,0.1171875,0.09516816090476532,-0.359375,0.12600403219354633,0.415924072265625,0.7792944274710939,-0.6796875,0.141100227475183,0.11420085234979357,0.1171875,0.390625,1.0,0.14176842487071153,1.0568863863195457
checker_2x2_global,1400,0.109375,0.08118988160479113,-0.359375,0.16725367058029145,0.427032470703125,0.861148737697211,-0.6484375,0.12675183716935406,0.23639918911219476,0.109375,0.3828125,1.0,0.15473051495443463,1.0359578422718956
checker_2x2_global,1500,0.09375,0.10374262649501087,-0.3203125,0.11420085234979357,0.444061279296875,0.8304801416198945,-0.6015625,0.11773226871497124,0.16630926059991463,0.09375,0.421875,1.0,0.19827888472813301,1.0610783336838714
checker_2x2_global,1600,0.1171875,0.07667933262674718,-0.3671875,0.12675183716935406,0.410797119140625,0.9974332292815394,-0.640625,0.11773226871497124,0.141100227475183,0.1171875,0.421875,1.0,0.12675183716935406,1.0986528575916545
checker_2x2_global,1700,0.1875,0.11276372445109878,-0.4140625,0.16325043842256992,0.377410888671875,0.8717153751727108,-0.6328125,0.12600403219354633,0.21045625359541908,0.1875,0.390625,1.0,0.21997067253202993,1.128490862159912
checker_2x2_global,1800,0.125,0.1488481162754504,-0.375,0.1270001270001905,0.438629150390625,1.8798764711743694,-0.4453125,0.11197232881098275,0.41993843154720023,0.125,0.4609375,1.0,0.1419904585617662,1.1319722438382631
checker_2x2_global,1900,0.140625,0.07667933262674718,-0.34375,0.12296734420949118,0.4575347900390625,0.6394806853025351,-0.453125,0.12474772930896151,0.3560394822252524,0.140625,0.3984375,1.0,0.12600403219354633,1.1349061700017142
checker_2x2_global,2000,0.4296875,0.1477457572176165,-0.3359375,0.12063967610870356,0.463165283203125,1.4823176532039277,-0.203125,0.2940094084516081,0.6038769234783504,0.203125,0.328125,1.0,0.20314438493109344,1.2541260620496941
checker_2x2_global,2100,0.2734375,0.12210537725336834,-0.34375,0.13839517985266545,0.4601287841796875,0.5820181416309117,-0.3359375,0.1968437955301352,0.12063967610870356,0.2734375,0.3359375,1.0,0.4181341764507286,1.353730078547551
checker_2x2_global,2200,0.4453125,0.14994255897876815,-0.359375,0.141100227475183,0.378204345703125,1.1614116208842582,-0.328125,0.12063967610870356,0.11773226871497124,0.328125,0.4140625,1.0,0.36330902490943595,1.3504190948382846
checker_2x2_global,2300,0.484375,0.1637354677017673,-0.3671875,0.12675183716935406,0.369659423828125,1.2813452708481816,-0.3359375,0.2001763335565147,0.12063967610870356,0.3359375,0.390625,1.0,0.2974183270921995,1.3421996007714874
