timestamp,workers,batch,warmup_batches,hidden,batchsize,jobs,minit,sweeps,relaxation,graph_states,graph_edges,param_bytes_per_graph,synced_graphs,build_graph_seconds,build_graph_cpu_threads,build_layer_seconds,build_layer_cpu_threads,build_trainer_seconds,build_trainer_cpu_threads,load_seconds,load_cpu_threads,job_build_seconds,job_build_cpu_threads,write_state_seconds,write_state_cpu_threads,reset_worker_seconds,reset_worker_cpu_threads,apply_input_target_seconds,apply_input_target_cpu_threads,reset_buffers_seconds,reset_buffers_cpu_threads,manager_run_seconds,manager_run_cpu_threads,collect_gradient_seconds,collect_gradient_cpu_threads,optimiser_seconds,optimiser_cpu_threads,serial_sync_seconds,serial_sync_cpu_threads,striped_sync_seconds,striped_sync_cpu_threads,graph_threaded_sync_seconds,graph_threaded_sync_cpu_threads,striped_sync_error,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm,gradient_norm
2026-05-20T01:23:11,15,1,1,120,32,32,1,1.0,130,914,190560,765896,17,2.0728181,1.1156309374180011,0.0118114,NaN,10.0007645,1.5686300782305191,1.314123,1.3554667257174557,2.2e-6,NaN,0.0005833,NaN,9.0e-7,NaN,0.0001015,NaN,0.0004682,NaN,0.0040369,NaN,0.0010271,NaN,0.0011813,NaN,0.0009637,NaN,0.0452261,7.255213250755648,0.0004723,NaN,0.0,15,18.410244,36.654766,45.90958,58.583256
2026-05-20T01:23:17,15,2,1,120,32,32,1,1.0,130,914,190560,765896,17,2.0728181,1.1156309374180011,0.0118114,NaN,10.0007645,1.5686300782305191,1.314123,1.3554667257174557,2.4e-6,NaN,0.0005878,NaN,1.1e-6,NaN,8.97e-5,NaN,0.0106631,NaN,0.0034605,NaN,0.0008645,NaN,0.0012751,NaN,0.0008385,NaN,0.0222174,3.516388056208197,0.0004937,NaN,0.0,15,28.140697,39.63612,46.283966,53.76852
2026-05-20T01:23:35,16,1,1,120,32,32,1,1.0,130,914,190560,765896,18,0.044426,1.0551253770314681,2.99e-5,NaN,5.2621571,1.4787186798356895,0.8892718,1.0015216944920553,2.5e-6,NaN,0.0005925,NaN,1.3e-6,NaN,0.0001005,NaN,0.000456,NaN,0.0037002,NaN,0.0009172,NaN,0.0012599,NaN,0.0008782,NaN,0.0215921,11.578308733286711,0.0005787,NaN,0.0,16,7.297288,19.034275,28.828672,33.432358
2026-05-20T01:23:40,16,2,1,120,32,32,1,1.0,130,914,190560,765896,18,0.044426,1.0551253770314681,2.99e-5,NaN,5.2621571,1.4787186798356895,0.8892718,1.0015216944920553,2.0e-6,NaN,0.0005894,NaN,1.2e-6,NaN,0.0001037,NaN,0.0004307,NaN,0.0035004,NaN,0.0009506,NaN,0.0012418,NaN,0.0009137,NaN,0.0193009,NaN,0.0005326,NaN,0.0,16,27.947912,42.00687,50.456753,69.97161
