accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.5,0,0.0,0.02647002046311686,-0.02647002046311686,0.5286055783488096,-0.046402433376798814,0.21539686242949954,0.9355302269003254,0.8330646237819385,0.6433820150165438,0.8418629485760932,0.8049989744802423,0.04930308502167463
0.75,1,11.012165516928938,0.00836149145379414,-0.2241928450852981,0.3083904452462185,-0.00836149145379414,-0.04398045799836966,0.7527416949948739,0.8577854030251731,0.757387051557545,0.8472619263313226,0.831693536577702,0.04930308502167463
0.5,2500,7.90120295958043,0.030886273169693362,-0.030886273169693362,0.08129846810317903,-0.15898602677431123,0.341087552117909,1.2312395882360505,0.7991625542610934,0.7988932238709533,0.7484829852392184,0.6837802393279585,0.04930308502167463
0.75,5000,6.947419354578381,0.013048428370045384,-0.046251020295702654,0.013048428370045384,-0.05074050789628951,-0.30194451045006804,0.8687619006136933,0.8383060154093364,0.75075934546282,0.7352691691699754,0.8081128769175416,0.04930308502167463
0.75,7500,5.163877181430255,0.0589942283923775,-0.10419135631400249,0.07331752139415049,-0.089333168162229,-0.0589942283923775,0.9333380389287109,0.8448028506201889,0.8145510598251998,0.8526365976069067,0.7850639412672795,0.04930308502167463
0.5,10000,5.670794361812958,0.09030183806594098,-0.19847983373385186,-0.09030183806594098,-0.1005898553343999,-0.2737080124251744,0.8924976889754175,0.7474661851386282,0.8297587157776221,0.801753548873874,0.771368427137581,0.04930308502167463
0.5,12500,6.154476950134068,0.023000532049499735,-0.1963169980635092,-0.13548469497196353,-0.023000532049499735,-0.05033901679886452,0.9709044829263322,0.7999080911870892,0.8045247667126297,0.8065212458182085,0.8744359533287558,0.04930308502167463
0.75,15000,5.69520763359489,0.05583708515946417,-0.10985114897740304,0.05583708515946417,-0.1507707029499764,-0.17743340987457645,0.921174398173894,0.8228643233566925,0.7723675888860668,0.8492682637074863,0.7731495809563117,0.04930308502167463
0.75,17500,5.151361217983305,0.0871417879708713,-0.1454170770020391,0.12079210969062766,-0.0871417879708713,-0.11116136966647856,0.8688074661469174,0.8048360207794052,0.7569542952530888,0.8173244144385643,0.7941396731934415,0.04930308502167463
0.75,20000,5.964444608300744,0.011615172046679702,-0.28500527913278145,0.011615172046679702,-0.12278199073295501,-0.30587077628789316,0.8076441992304338,0.5979794249890811,0.8217651493216819,0.8310208125241533,0.7588312278614231,0.04930308502167463
0.75,22500,7.0376226244826245,0.08466641313536338,-0.21704877503499945,0.08466641313536338,-0.1296180444174045,-0.31689403074806005,0.7983797218544274,0.8457562327301862,0.8084727301719918,0.8104869602656233,0.7259470330429234,0.04930308502167463
0.75,25000,6.709890934930438,0.07095719831264163,-0.2307664453592144,0.07808063926445619,-0.07095719831264163,-0.11366499684768092,0.843548656928754,0.8648614008637487,0.7596457520206429,0.9050825689438103,0.8461133622122244,0.04930308502167463
0.5,27500,5.844670611621505,0.04729814502257484,-0.10422694796509704,0.20484406731322752,-0.04729814502257484,0.05778450807265742,0.912605947031284,0.8081259295287421,0.7329635421193733,0.8121623599631744,0.8480588355086291,0.04930308502167463
1.0,30000,5.758490929786728,0.08940532476021379,-0.2699580945989368,0.2930443669702864,0.10053550672407893,-0.08940532476021379,0.6677416219883047,0.7143781368022616,0.7373764292997882,0.8170797058057563,0.7721880805803621,0.04930308502167463
1.0,32500,5.738431005281109,0.0615098333626293,-0.1955852397736566,0.225139089913103,0.0615098333626293,-0.1432133218575053,0.7155849352920477,0.791060141169657,0.8351554017131735,0.7890524221270512,0.8301613516010786,0.04930308502167463
0.5,35000,5.572114612438658,0.005497508901123403,0.03440470229959455,0.242401100081078,-0.005497508901123403,-0.11064285920861106,0.8614826363952182,0.8593116717818223,0.796652597091077,0.7893191446357948,0.780941451279447,0.04930308502167463
0.75,37500,5.8746009635297325,0.06439710701281393,-0.06439710701281393,0.2730296968338753,-0.20745393937330853,-0.10572740476196102,0.9153767713383345,0.7951861910608392,0.7371561690248226,0.8002129116861655,0.7996491241242362,0.04930308502167463
1.0,40000,6.206003948375775,0.008587471023132918,-0.09168074167006235,0.26318238729634735,0.008587471023132918,-0.21236978221352806,0.7428010580065075,0.7951642084427283,0.827141023277736,0.7715774821088192,0.8347809073488959,0.04930308502167463
0.75,42500,5.26306334061693,0.041957205631712326,-0.041957205631712326,0.20854957634090904,-0.3126571707361605,-0.3165368875164575,0.9336076107404762,0.7662411092903932,0.8182405489835665,0.7813911760171791,0.7819327165405615,0.04930308502167463
0.75,45000,5.772305775372817,0.14208520879833092,-0.2385634498303336,0.14208520879833092,-0.21360817888247668,-0.26149509055178,0.8335094305066129,0.8318016920222443,0.7747154089614822,0.8375665723961211,0.7967281164530927,0.04930308502167463
0.75,47500,5.220613467398413,0.13860842839352372,-0.3920220676906013,0.17028199069653827,-0.2193800973465713,-0.13860842839352372,0.8217381006443301,0.758742482161106,0.7911684491179258,0.8172338358496606,0.7806210805156768,0.04930308502167463
0.75,50000,6.126269342282029,0.1351364550031247,-0.2095495897052549,0.2370788038566969,-0.1351364550031247,-0.2292663857990968,0.7723564195490267,0.7795691696235376,0.7335100112193371,0.8206300566088327,0.7748192751199624,0.04930308502167463
