epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.018261337206977,0.25,0.0,0.0,0.0,0.07141604224509074,-0.03940684486594225,0.5455893067996378,0.016524722303700123,-0.006777337958060938,0.5803803368239147,-0.05141011730905228,-0.12950871565543443,0.6129598931484195,-0.0606192937266836,0.006794026390007875,0.6092007080100985
1,1.0110436141398937,0.25,0.21960011654755496,0.14025268830002455,0.006041516070869302,0.05959692705603044,-0.035205293125366376,0.5466331442186956,0.014483300454497307,0.00987527362334402,0.5764852085311021,-0.04892751578107189,-0.12429924546510882,0.6138707555417175,-0.03963001112201554,0.007085191432453673,0.6028676605619661
100,1.0099353850838237,0.25,0.221363941380569,0.13884708355718944,0.11477143685226161,0.06977468688048077,-0.040344773456115784,0.5475182147194898,0.012571341321738672,0.007070024343971088,0.5674118287550972,-0.04803286064750936,-0.11487862627847917,0.6119894377634604,-0.03673074319403762,0.028595506612627067,0.6033656139735295
200,1.0150412696598001,0.25,0.25107088303883984,0.14104658665465838,0.1939857525206835,0.06476212802801437,-0.018447278309618054,0.5444632008528303,0.02545421637499921,0.010040891903526701,0.5667143894740776,-0.03856809184997505,-0.11699853983504004,0.6037698589028659,-0.02853282235146149,0.010308037386922755,0.610477678192155
300,1.002545262706813,0.5,0.20650453398848584,0.13932221815805457,0.256860323168266,0.046373152050257105,-0.02672389461655821,0.5567731136593074,-0.0026612548621274905,0.022998883198676434,0.5740957840805488,-0.04987040876214519,-0.11814751450053791,0.606350989147025,-0.027764814341337617,0.0025842540663275314,0.5954268400465592
400,1.0156282142663708,0.25,0.26457088663053524,0.14036604736296324,0.3160302241503976,0.0962389758240452,-0.029605124433603663,0.5462427761065299,0.023703316308837586,0.014049033802262452,0.5793118550730019,-0.01599904208733037,-0.1137457147352919,0.6041071654814598,-0.040545907521773936,0.027173079521324285,0.5959194275818482
500,1.0065566692469656,0.25,0.21430169224701046,0.13818062673510853,0.3534587903158318,0.0753262337386089,-0.030519237757136018,0.5579252361859447,0.020036351454577276,0.010338896126966698,0.5728914713178372,-0.039138855664322326,-0.11538466960123009,0.6162467792041576,-0.03188769442020374,0.002749350049842291,0.5916115485869063
600,1.0112032872509946,0.25,0.20925973810917656,0.13618485972143435,0.4014373006709124,0.08322171593948686,-0.027203002600351075,0.5581232761165256,0.04322211501911387,0.019949304301507452,0.5700833458390452,-0.03732998181608563,-0.10985866121335801,0.6013109105679871,-0.03277721279019973,0.014322210784114834,0.5944271762543955
700,1.0092123667272062,0.25,0.22951496973254293,0.13662353810363528,0.442969274000297,0.09428331043888709,-0.003548391972430254,0.553435044217179,0.040709143461820765,0.023171907596331587,0.5607487894023546,-0.04616204099222895,-0.09746070393067666,0.6102040156249522,-0.03571776857386655,0.01796543000123358,0.6012172376348207
800,1.0153851109453138,0.25,0.1924229650947925,0.13746883721232156,0.4688332001394484,0.08670271193520036,-0.01369239273702107,0.5506755620585375,0.042247052011109024,0.006911142386077671,0.5796606848419051,-0.042844533653573436,-0.11077885998402268,0.6053286528613476,-0.03522028948802619,0.010942405964095361,0.6014856198898116
900,1.0207655863615046,0.25,0.20380353722102704,0.1346370158207462,0.4982843411809798,0.06547755742228885,-0.009644290922037717,0.5625353302443997,0.03222956506079584,0.010047123847419008,0.5548312413470491,-0.012569283962636962,-0.10002423937306196,0.6124021403375062,-0.013112765122910514,0.027138389741913526,0.5971709055460331
1000,1.0119824248172815,0.25,0.2615061371480471,0.1374676272580658,0.5057852839432244,0.10181702844733219,-0.020288025682521464,0.5499571284508356,0.04009437011998007,0.02656247765613964,0.5713328906995615,-0.02321790448308811,-0.12606706369318715,0.6033332585887148,-0.008736129908566056,0.029677334424659425,0.6040361630384189
1100,1.0039074263196797,0.25,0.2304676654813474,0.1368354442988063,0.5219683770174696,0.10714263229484926,-0.019872989415976997,0.5470780436089003,0.04546867034836063,0.02452251570751807,0.5626168578401028,-0.021621508298447632,-0.10426409857628126,0.6075594172594443,-0.010581101066224277,0.015360663662533419,0.5927641592295161
1200,1.0189142505811806,0.25,0.2757840143253829,0.13653487407212794,0.5441048782766151,0.1023832632116755,-0.009067028924974812,0.5377410470977091,0.04556743214590926,0.015467314568591312,0.5700496634880349,-0.01800607764245655,-0.11432954849252211,0.6124603812808338,-0.005583742000536274,0.041101874510786056,0.5957529751765746
