accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.9753380320016638
0.5,1,0.11483143802110518,1.9808577442495394
0.5078125,300,0.02493244146120205,1.4610309408639928
0.5,600,0.01318816206857703,1.5089037868301443
0.5,900,0.01851029913845834,1.5145245012988213
0.5,1200,0.019634678010723314,1.5225038076910773
0.5,1500,0.018838484169073036,1.5470891206283688
0.5,1800,0.05967397436047085,1.5550394872439894
0.5,2100,0.013135731673372366,1.0269415237557007
0.5078125,2400,0.020299769070588496,1.0530968369419962
0.5,2700,0.016499935573168027,1.488422202592364
0.5,3000,0.016204702057915382,1.5028694998236516
