timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-08T22:05:29,0,0.0,0.1,52.92439,0.2,48.451706,2-1-0-2-2-0-2-0-1-0,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.2,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/smoke_minima_reward_only\best_checkpoint.bin,
2026-06-08T22:05:39,1,8.7256613,0.0,52.560547,0.2,51.854958,1-1-1-1-1-0-0-0-2-3,0.66219753,0.057034723,1.813589,1.6468859,0.7234827,5.278337,10,-2.2961597,0.22364241,0.2,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/smoke_minima_reward_only\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/smoke_minima_reward_only\final_checkpoint.bin
