accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.954044187723479
0.5,1,1.0434772772332752,1.934492248935833
0.484375,300,0.12905128183477133,1.8527749802478855
0.53125,600,0.45016821060183854,1.8395118221396696
0.53125,900,0.4750894461753034,1.8580723377451704
0.453125,1200,0.48502109348425076,2.1604342858060863
0.4765625,1500,0.29031418989028235,2.076530131516587
0.5546875,1800,0.5229567657375086,1.7222645054965102
0.546875,2100,0.3135517396128543,1.773199124130792
0.546875,2400,0.013061732895608026,1.7825633396652911
0.46875,2700,0.15352098859190869,2.1071031823713757
0.5078125,3000,0.005784931394820815,1.9245156286738045
