epoch,mse,output_mse,spin_score_mse,accuracy,all_correct,min_margin,mean_margin,scores,spin_scores,predictions,outputs
0,2.0,1.42315673828125,1.1342010498046875,0.5,false,-1.0,0.0,1.0|1.0|1.0|1.0,0.3672|0.2891|0.5|0.3828,1.0|1.0|1.0|1.0,-0.25|-0.2812|1.0|1.0|0.3125|-0.5625|0.4062|1.0|-0.125|0.125|1.0|1.0|0.1562|0.5312|-0.1562|1.0
25,0.83056640625,0.83056640625,0.83056640625,1.0,true,0.0,0.09375,-0.0938|0.0312|0.0|-0.25,-0.0938|0.0312|0.0|-0.25,-1.0|1.0|1.0|-1.0,-0.0938|-0.0938|-0.0938|-0.0938|0.0312|0.0312|0.0312|0.0312|0.0|0.0|0.0|0.0|-0.25|-0.25|-0.25|-0.25
50,0.568359375,0.568359375,0.568359375,1.0,true,0.1875,0.25,-0.1875|0.375|0.1875|-0.25,-0.1875|0.375|0.1875|-0.25,-1.0|1.0|1.0|-1.0,-0.1875|-0.1875|-0.1875|-0.1875|0.375|0.375|0.375|0.375|0.1875|0.1875|0.1875|0.1875|-0.25|-0.25|-0.25|-0.25
75,0.771728515625,0.771728515625,0.771728515625,0.75,false,-0.0625,0.1328125,0.0625|0.2812|0.25|-0.0625,0.0625|0.2812|0.25|-0.0625,1.0|1.0|1.0|-1.0,0.0625|0.0625|0.0625|0.0625|0.2812|0.2812|0.2812|0.2812|0.25|0.25|0.25|0.25|-0.0625|-0.0625|-0.0625|-0.0625
100,0.709228515625,0.709228515625,0.709228515625,1.0,true,0.0625,0.1640625,-0.0625|0.25|0.0625|-0.2812,-0.0625|0.25|0.0625|-0.2812,-1.0|1.0|1.0|-1.0,-0.0625|-0.0625|-0.0625|-0.0625|0.25|0.25|0.25|0.25|0.0625|0.0625|0.0625|0.0625|-0.2812|-0.2812|-0.2812|-0.2812
125,0.51123046875,0.51123046875,0.51123046875,1.0,true,0.15625,0.296875,-0.3125|0.2188|0.5|-0.1562,-0.3125|0.2188|0.5|-0.1562,-1.0|1.0|1.0|-1.0,-0.3125|-0.3125|-0.3125|-0.3125|0.2188|0.2188|0.2188|0.2188|0.5|0.5|0.5|0.5|-0.1562|-0.1562|-0.1562|-0.1562
150,0.651123046875,0.651123046875,0.651123046875,1.0,true,0.125,0.1953125,-0.2812|0.1562|0.125|-0.2188,-0.2812|0.1562|0.125|-0.2188,-1.0|1.0|1.0|-1.0,-0.2812|-0.2812|-0.2812|-0.2812|0.1562|0.1562|0.1562|0.1562|0.125|0.125|0.125|0.125|-0.2188|-0.2188|-0.2188|-0.2188
175,0.61669921875,0.61669921875,0.61669921875,1.0,true,0.09375,0.21875,-0.2188|0.0938|0.25|-0.3125,-0.2188|0.0938|0.25|-0.3125,-1.0|1.0|1.0|-1.0,-0.2188|-0.2188|-0.2188|-0.2188|0.0938|0.0938|0.0938|0.0938|0.25|0.25|0.25|0.25|-0.3125|-0.3125|-0.3125|-0.3125
200,0.049072265625,0.049072265625,0.049072265625,1.0,true,0.6875,0.7890625,-0.6875|0.8125|0.7812|-0.875,-0.6875|0.8125|0.7812|-0.875,-1.0|1.0|1.0|-1.0,-0.6875|-0.6875|-0.6875|-0.6875|0.8125|0.8125|0.8125|0.8125|0.7812|0.7812|0.7812|0.7812|-0.875|-0.875|-0.875|-0.875
