config,input_side,hidden1_side,hidden2_side,output_side,layer1_radius,layer2_radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
r1_5_r2_2,8,8,4,4,5,2,false,0,1.1572249,1.639887,0.5,false,-0.5754328,-1.1038035e-5,1.1572249,0,-0.5754328,0,-1,NaN,17.91112873927391,NaN,0.002,2.296,1|1|0|0,0.0491|0.5362|-0.5754|-0.0883,-0.0491|0.5362|-0.5754|0.0883,1.6236|1.1339|2.2874|1.5146
r1_5_r2_2,8,8,4,4,5,2,false,10,0.88795066,1.3492678,0.75,false,-0.44079864,0.118096806,0.88795066,10,-0.44079864,10,-1,2.1049241191389214,17.853705252965437,0.07649864202525927,0.0019117794,27.762,0|1|0|0,-0.3695|0.3665|-0.4408|-0.1771,0.3695|0.3665|-0.4408|0.1771,1.0262|1.1284|1.953|1.2895
r1_5_r2_2,8,8,4,4,5,2,false,20,0.68148255,1.1304591,0.75,false,-0.36917028,0.32526314,0.68148255,20,-0.36917028,20,-1,2.170095689131655,17.81227299060389,0.05935573626147607,0.0018183127,54.595,0|1|0|0,-0.5578|0.1943|-0.3692|-0.918,0.5578|0.1943|-0.3692|0.918,0.8511|1.2344|1.8141|0.6223
r1_5_r2_2,8,8,4,4,5,2,false,30,0.61809456,0.97642857,0.75,false,-0.343055,0.48849407,0.61809456,30,-0.343055,30,-1,1.7638023218387262,17.765424017662617,0.05038053564968462,0.0017294157,81.084,0|1|0|0,-0.9618|0.1953|-0.3431|-1.1399,0.9618|0.1953|-0.3431|1.1399,0.541|1.2254|1.7771|0.3622
r1_5_r2_2,8,8,4,4,5,2,false,40,0.6128037,0.8994832,0.75,false,-0.39882404,0.55334246,0.6128037,40,-0.343055,30,-1,1.6408928788699606,17.722202079121068,0.04477906071671385,0.001644865,107.826,0|1|0|0,-1.0027|0.3475|-0.3988|-1.2621,1.0027|0.3475|-0.3988|1.2621,0.454|1.1068|1.812|0.2251
r1_5_r2_2,8,8,4,4,5,2,false,50,0.5224516,0.80001974,0.75,false,-0.27111667,0.6061529,0.5224516,50,-0.27111667,50,-1,1.6380200732238979,17.684848761932397,0.04438988925665841,0.0015644479,133.994,0|1|0|0,-0.9364|0.4101|-0.2711|-1.3493,0.9364|0.4101|-0.2711|1.3493,0.3924|1.007|1.6327|0.168
r1_5_r2_2,8,8,4,4,5,2,false,60,0.43402886,0.7558567,0.75,false,-0.20507818,0.5647149,0.43402886,60,-0.20507818,60,-1,1.5738577227579962,17.651019862808653,0.04869417891888175,0.0014879622,159.949,0|1|0|0,-1.0783|0.4818|-0.2051|-0.9038,1.0783|0.4818|-0.2051|0.9038,0.2711|0.8797|1.5124|0.3603
r1_5_r2_2,8,8,4,4,5,2,false,70,0.5766781,0.7438013,0.75,false,-0.47678125,0.5392698,0.43402886,60,-0.20507818,60,-1,1.656959669553577,17.62758666191823,0.04755292120361102,0.001415216,188.146,0|1|0|0,-0.7291|0.7976|-0.4768|-1.1072,0.7291|0.7976|-0.4768|1.1072,0.4649|0.5345|1.7344|0.2414
r1_5_r2_2,8,8,4,4,5,2,false,80,0.26857924,0.6983397,1.0,true,0.2688864,0.500116,0.26857924,80,0.2688864,80,80,1.687306075079553,17.613834388492315,0.048627622932625625,0.0013460263,214.107,0|1|1|0,-0.5289|0.6015|0.2689|-0.6012,0.5289|0.6015|0.2689|0.6012,0.5794|0.6141|1.0544|0.5454
r1_5_r2_2,8,8,4,4,5,2,false,90,0.4431891,0.7306399,0.75,false,-0.1576995,0.46402326,0.26857924,80,0.2688864,80,80,1.2395510736109125,17.612944680333836,0.04310663138516846,0.0012802194,240.158,0|1|1|1,-0.5336|0.9399|0.5403|0.1577,0.5336|0.9399|0.5403|-0.1577,0.5764|0.3712|0.7539|1.2211
r1_5_r2_2,8,8,4,4,5,2,false,100,0.3457459,0.60933185,0.75,false,-0.08476048,0.57930475,0.26857924,80,0.2688864,80,80,0.9889068432819855,17.605470916768226,0.04022232281390241,0.0012176296,266.777,0|1|1|1,-0.7769|1.0202|0.6049|0.0848,0.7769|1.0202|0.6049|-0.0848,0.3987|0.2812|0.6176|1.1398
