timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:32:48,0,0.0,missing,missing,0.084,57.224953,82-125-82-99-111-75-107-124-95-100,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.084,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:33:12,1,22.2723386,missing,missing,0.248,62.432343,78-106-25-458-98-84-33-23-48-47,0.5929884,0.03373568,1.785572,2.641632,0.78497285,5.702564,2080,-2.0489244,0.46395764,0.248,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:33:24,2,11.4677924,missing,missing,0.25,66.77832,17-127-9-220-346-155-109-2-8-7,0.75501996,0.06698121,2.1690426,1.1415657,0.6579362,5.2805905,2080,-2.0546947,0.49850097,0.25,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:33:35,3,10.710747,missing,missing,0.253,70.35016,12-119-8-214-337-139-162-2-0-7,0.87291354,0.09315029,2.667916,2.2405343,1.275705,7.3028326,2080,-1.9142952,0.43543848,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:33:47,4,10.8621208,missing,missing,0.233,70.39357,23-108-3-183-392-143-145-1-0-2,0.9536499,0.12048963,3.2129042,1.1211004,0.2798584,4.1537356,2080,-1.9141448,0.46569413,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:33:58,5,10.5778297,missing,missing,0.268,71.24173,57-123-3-251-345-93-125-2-0-1,0.9918414,0.14633492,3.8187594,1.0796133,0.7067714,4.6005297,2080,-1.8720546,0.4274542,0.268,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:34:09,6,11.0537374,missing,missing,0.278,71.16536,52-119-2-250-349-92-135-0-0-1,1.0376964,0.17605366,4.4540443,0.7627295,0.55307186,4.236436,2080,-1.8908513,0.471638,0.278,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:34:22,7,11.7181436,missing,missing,0.276,71.09915,64-129-2-265-352-75-111-0-1-1,1.072789,0.20886219,5.151788,2.0732622,1.0208803,5.56022,2080,-1.9189909,0.46727547,0.278,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:34:34,8,11.637979,missing,missing,0.279,70.13541,50-151-0-231-365-69-130-2-0-2,1.121644,0.24438949,5.8585205,1.6865451,0.4572453,4.4171357,2080,-1.9352794,0.4563484,0.279,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:34:46,9,11.3829765,missing,missing,0.265,70.97548,23-163-3-249-314-88-155-1-2-2,1.181148,0.27370462,6.5640917,2.0168152,0.7702352,5.1622977,2080,-1.8920056,0.432583,0.279,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,
2026-06-09T00:34:58,10,11.8487128,missing,missing,0.297,71.0118,69-144-3-226-362-76-116-0-0-4,1.2072859,0.3135603,7.2670827,1.4095286,0.45647332,5.652946,2080,-1.8819606,0.470244,0.297,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s200_cs200_lr0p001_t1em6\final_checkpoint.bin
