config,radius,periodic,hidden_side,best_mse,best_accuracy,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,run_dir
h16_r9_open,9,false,16,0.9290658,0.75,30,-0.040534914,30,-1,ext/IsingLearning/experiments/XOR/runs/local_checkerboard_pattern_h16_r9_local_hot_rep128_e100\h16_r9_open
