timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T09:49:37,0,0.0,0.0,66.55139,0.1,67.34406,0-2-1-2-1-1-0-2-0-1,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.1,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/progress_smoke\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/progress_smoke\final_checkpoint.bin
