config,nn,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn6,6,0,1.0088215,1.159245,0.5,false,-0.28409573,0.01290568,1.0088215,0,-0.28409573,0,-1,NaN,33.85103691462512,NaN,0.002,0.692,1|1|0|0,0.0015|0.1904|-0.2841|-0.1469,-0.0015|0.1904|-0.2841|0.1469,1.1775|0.9246|1.4859|1.049
nn6,6,10,0.84583694,1.0641705,0.75,false,-0.13884775,0.092539355,0.84583694,10,-0.13884775,10,-1,0.9805133703040937,33.81782644911094,0.13412166240366605,0.0019117794,1.097,0|1|0|0,-0.2194|0.2294|-0.1388|-0.0602,0.2194|0.2294|-0.1388|0.0602,0.9906|0.9006|1.2944|1.0711
nn6,6,20,0.583533,0.9246115,1.0,true,0.0032629967,0.25545198,0.583533,20,0.0032629967,20,20,1.3398002862136473,33.803924657732054,0.11941126273893983,0.0018183127,1.461,0|1|1|0,-0.331|0.4699|0.0033|-0.2176,0.331|0.4699|0.0033|0.2176,0.8954|0.6842|1.1704|0.9484
nn6,6,30,0.49516293,0.83153105,1.0,true,0.0870429,0.37084475,0.49516293,30,0.0870429,30,20,1.5383466420918763,33.80634222174979,0.10775412416531169,0.0017294157,1.814,0|1|1|0,-0.3733|0.8838|0.1392|-0.087,0.3733|0.8838|0.1392|0.087,0.8458|0.3741|1.0574|1.0489
nn6,6,40,0.48476127,0.76754504,0.75,false,-0.009779599,0.4791141,0.48476127,40,0.0870429,30,20,1.4515299092258895,33.80761683488926,0.09789332223998586,0.001644865,2.195,0|1|1|1,-0.4054|1.2353|0.2855|0.0098,0.4054|1.2353|0.2855|-0.0098,0.8083|0.1944|0.9318|1.1357
nn6,6,50,0.32389376,0.6665166,1.0,true,0.15737656,0.6097688,0.32389376,50,0.15737656,50,20,1.462260498911824,33.814880851367604,0.08203606648156078,0.0015644479,2.539,0|1|1|0,-0.539|1.2836|0.459|-0.1574,0.539|1.2836|0.459|0.1574,0.7168|0.1655|0.7925|0.9913
nn6,6,60,0.33567142,0.6535328,1.0,true,0.10212534,0.62964946,0.32389376,50,0.15737656,50,20,1.4708033067846071,33.81852129843202,0.06675792933476705,0.0014879622,2.887,0|1|1|0,-0.5208|1.3361|0.5596|-0.1021,0.5208|1.3361|0.5596|0.1021,0.7247|0.1455|0.7271|1.0168
nn6,6,70,0.20112002,0.5595466,1.0,true,0.3589822,0.7455821,0.20112002,70,0.3589822,70,20,1.3458175721244559,33.81550897829186,0.05316575753623103,0.001415216,3.252,0|1|1|0,-0.6803|1.3521|0.5909|-0.359,0.6803|1.3521|0.5909|0.359,0.6191|0.1488|0.6801|0.7902
nn6,6,80,0.18993524,0.52154994,1.0,true,0.3289392,0.7886291,0.18993524,80,0.3589822,70,20,1.3193875294952848,33.80610209803106,0.05433607864498671,0.0013460263,3.597,0|1|1|0,-0.7571|1.3864|0.6821|-0.3289,0.7571|1.3864|0.6821|0.3289,0.5762|0.1345|0.5818|0.7936
nn6,6,90,0.13470823,0.46707097,1.0,true,0.4854154,0.848461,0.13470823,90,0.4854154,90,20,1.1825268661318165,33.79840098554497,0.048628898926571275,0.0012802194,3.965,0|1|1|0,-0.7152|1.3918|0.8014|-0.4854,0.7152|1.3918|0.8014|0.4854,0.5855|0.1323|0.4826|0.6679
