timestamp,hidden,contexts,threads,mode,order,schedule,sweeps,nsteps,graph_states,graph_edges,single_seconds,parallel_seconds,min_task_seconds,mean_task_seconds,max_task_seconds,speedup_vs_serial_all
2026-05-21T19:55:46,784,16,32,scan,cyclic,static,100000.0,82400000,1608,1292032,81.9405583,96.6369734,95.3394994,96.28016811875001,96.6212298,13.56674248657709
2026-05-21T19:57:05,784,16,32,cache,cyclic,static,100000.0,82400000,1608,1292032,24.2270018,52.4725938,41.538333,47.42048501875,52.4721408,7.387323566993176
2026-05-21T20:02:11,784,32,32,scan,cyclic,static,100000.0,82400000,1608,1292032,81.842339,223.7251218,117.0946692,200.90025292187502,223.7250569,11.706127711224246
2026-05-21T20:05:31,784,32,32,cache,cyclic,static,100000.0,82400000,1608,1292032,24.0788994,174.5246117,105.1440086,153.842722925,174.5241611,4.414992093633749
