timestamp,name,beta,lr,temp,weight_scale,sweeps,epochs,workers,julia_threads,batchsize,train_per_class,test_per_class,outdir
2026-06-06T17:58:42,lcl6x6_tangent_b0p1_lr0p00005_T0p0001_ws0p005_s25_train500_e120,0.1,0.00005,0.0001,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b0p1_lr0p00005_T0p0001_ws0p005_s25_train500_e120
2026-06-06T18:03:41,lcl6x6_tangent_b0p1_lr0p00010_T0p0003_ws0p005_s25_train500_e120,0.1,0.00010,0.0003,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b0p1_lr0p00010_T0p0003_ws0p005_s25_train500_e120
2026-06-06T18:08:36,lcl6x6_tangent_b0p3_lr0p00010_T0p0001_ws0p005_s25_train500_e120,0.3,0.00010,0.0001,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b0p3_lr0p00010_T0p0001_ws0p005_s25_train500_e120
2026-06-06T18:13:34,lcl6x6_tangent_b0p3_lr0p00020_T0p0003_ws0p005_s25_train500_e120,0.3,0.00020,0.0003,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b0p3_lr0p00020_T0p0003_ws0p005_s25_train500_e120
2026-06-06T18:18:21,lcl6x6_tangent_b0p3_lr0p00020_T0p0010_ws0p005_s25_train500_e120,0.3,0.00020,0.0010,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b0p3_lr0p00020_T0p0010_ws0p005_s25_train500_e120
2026-06-06T18:23:00,lcl6x6_tangent_b1p0_lr0p00030_T0p0003_ws0p005_s25_train500_e120,1.0,0.00030,0.0003,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b1p0_lr0p00030_T0p0003_ws0p005_s25_train500_e120
2026-06-06T18:27:37,lcl6x6_tangent_b1p0_lr0p00030_T0p0010_ws0p005_s25_train500_e120,1.0,0.00030,0.0010,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b1p0_lr0p00030_T0p0010_ws0p005_s25_train500_e120
2026-06-06T18:32:17,lcl6x6_tangent_b3p0_lr0p00050_T0p0010_ws0p005_s25_train500_e120,3.0,0.00050,0.0010,0.005,25,120,32,32,200,500,100,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_175842_lcl_6x6_tangent_low_beta_calibration_grid\lcl6x6_tangent_b3p0_lr0p00050_T0p0010_ws0p005_s25_train500_e120
