timestamp,config_id,hidden,output_replicas,epoch,seconds,relaxation,sweeps,minit,digits,target_scale,target_off,target_on,input_low,input_high,skip_scale,pixel_copy_scale,beta,lr,train_accuracy,train_mse,validation_accuracy,validation_mse
2026-05-20T01:31:41,1,120,4,0,0.0,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.1484375,26.251427,0.140625,26.318598
2026-05-20T01:31:45,1,120,4,1,2.3349454,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.296875,23.511744,0.25,23.637262
2026-05-20T01:31:47,1,120,4,2,0.29882,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.390625,21.780483,0.390625,21.851902
